CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.05524252,     0.5715478, ,    0.06102565,     0.6326206, ,    0.06826904,     0.6932673, ,    0.07720828,     0.7534402, ,    0.08828101,     0.8130923, ,     0.1066504,     0.8721777, , 
   0.05434502,     0.5715478, ,    0.06006959,     0.6326206, ,    0.06724174,     0.6932673, ,    0.07622477,     0.7534402, ,    0.08732203,     0.8130923, ,     0.1041792,     0.8721777, , 
   0.05354624,     0.5715478, ,    0.05922918,     0.6326206, ,    0.06633371,     0.6932673, ,    0.07536515,     0.7534402, ,    0.08651479,     0.8130923, ,     0.1041135,     0.8721777, , 
   0.05285081,     0.5715478, ,    0.05851224,     0.6326206, ,    0.06558223,     0.6932673, ,    0.07463985,     0.7534402, ,    0.08581093,     0.8130923, ,     0.1030509,     0.8721777, , 
    0.0522666,     0.5715478, ,    0.05789837,     0.6326206, ,    0.06498101,     0.6932673, ,    0.07401753,     0.7534402, ,    0.08520268,     0.8130923, ,     0.1010744,     0.8721777, , 
   0.05178706,     0.5715478, ,    0.05737503,     0.6326206, ,    0.06450888,     0.6932673, ,    0.07348254,     0.7534402, ,    0.08467604,     0.8130923, ,    0.09827333,     0.8721777, , 
   0.05128299,     0.5715478, ,    0.05687563,     0.6326206, ,    0.06402971,     0.6932673, ,     0.0730287,     0.7534402, ,    0.08424231,     0.8130923, ,     0.0986731,     0.8721777, , 
   0.05083875,     0.5715478, ,    0.05644868,     0.6326206, ,    0.06361288,     0.6932673, ,    0.07261677,     0.7534402, ,    0.08384441,     0.8130923, ,    0.09825283,     0.8721777, , 
     0.050444,     0.5715478, ,    0.05605588,     0.6326206, ,    0.06325483,     0.6932673, ,    0.07224584,     0.7534402, ,    0.08348737,     0.8130923, ,    0.09919029,     0.8721777, , 
    0.0500882,     0.5715478, ,     0.0556912,     0.6326206, ,    0.06294273,     0.6932673, ,     0.0719083,     0.7534402, ,    0.08316317,     0.8130923, ,    0.09887001,     0.8721777, , 
   0.04972978,     0.5715478, ,    0.05533448,     0.6326206, ,    0.06262488,     0.6932673, ,    0.07159711,     0.7534402, ,    0.08286745,     0.8130923, ,     0.0975658,     0.8721777, , 
   0.04938298,     0.5715478, ,    0.05498939,     0.6326206, ,    0.06230931,     0.6932673, ,    0.07130859,     0.7534402, ,    0.08259607,     0.8130923, ,    0.09783128,     0.8721777, , 
   0.04906587,     0.5715478, ,    0.05473922,     0.6326206, ,    0.06208729,     0.6932673, ,    0.07105436,     0.7534402, ,      0.082352,     0.8130923, ,    0.09761075,     0.8721777, , 
     0.048796,     0.5715478, ,    0.05452895,     0.6326206, ,    0.06190004,     0.6932673, ,    0.07083581,     0.7534402, ,    0.08212915,     0.8130923, ,    0.09717191,     0.8721777, , 
   0.04853795,     0.5715478, ,    0.05433006,     0.6326206, ,    0.06172463,     0.6932673, ,    0.07065362,     0.7534402, ,    0.08199658,     0.8130923, ,    0.09741608,     0.8721777, , 
   0.04830214,     0.5715478, ,    0.05409906,     0.6326206, ,    0.06151152,     0.6932673, ,     0.0704874,     0.7534402, ,    0.08190237,     0.8130923, ,      0.097467,     0.8721777, , 
    0.0480891,     0.5715478, ,    0.05387589,     0.6326206, ,    0.06128753,     0.6932673, ,    0.07033844,     0.7534402, ,    0.08191186,     0.8130923, ,    0.09728358,     0.8721777, , 
   0.04788302,     0.5715478, ,    0.05365711,     0.6326206, ,    0.06106483,     0.6932673, ,    0.07019692,     0.7534402, ,     0.0819462,     0.8130923, ,    0.09565046,     0.8721777, , 
   0.04782037,     0.5715478, ,    0.05344844,     0.6326206, ,    0.06074768,     0.6932673, ,    0.06988711,     0.7534402, ,    0.08154955,     0.8130923, ,    0.09550655,     0.8721777, , 
   0.04766158,     0.5715478, ,    0.05326046,     0.6326206, ,     0.0604835,     0.6932673, ,    0.06957115,     0.7534402, ,    0.08111223,     0.8130923, ,    0.09541641,     0.8721777, , 
   0.04740786,     0.5715478, ,    0.05308915,     0.6326206, ,    0.06027356,     0.6932673, ,    0.06926672,     0.7534402, ,    0.08068016,     0.8130923, , , , , 
   0.04736823,     0.5715478, ,    0.05299535,     0.6326206, ,    0.06007041,     0.6932673, ,    0.06897184,     0.7534402, ,    0.08026218,     0.8130923, , , , , 
   0.04722283,     0.5715478, ,    0.05283028,     0.6326206, ,    0.05983346,     0.6932673, ,    0.06874341,     0.7534402, ,    0.08006416,     0.8130923, , , , , 
   0.04701167,     0.5715478, ,    0.05262778,     0.6326206, ,    0.05960192,     0.6932673, ,    0.06852004,     0.7534402, ,     0.0798709,     0.8130923, , , , , 
   0.04689782,     0.5715478, ,    0.05248204,     0.6326206, ,     0.0593757,     0.6932673, ,    0.06830186,     0.7534402, ,    0.07968278,     0.8130923, , , , , 
   0.04673956,     0.5715478, ,     0.0523346,     0.6326206, ,    0.05915249,     0.6932673, ,    0.06809479,     0.7534402, ,    0.07949758,     0.8130923, , , , , 
   0.04655838,     0.5715478, ,     0.0521305,     0.6326206, ,    0.05890813,     0.6932673, ,    0.06789436,     0.7534402, ,    0.07931675,     0.8130923, , , , , 
   0.04646559,     0.5715478, ,    0.05194502,     0.6326206, ,    0.05867429,     0.6932673, ,    0.06769826,     0.7534402, ,    0.07913997,     0.8130923, , , , , 
   0.04637934,     0.5715478, ,    0.05181493,     0.6326206, ,    0.05847177,     0.6932673, ,    0.06750854,     0.7534402, ,    0.07900804,     0.8130923, , , , , 
   0.04632191,     0.5715478, ,    0.05164921,     0.6326206, ,    0.05827416,     0.6932673, ,    0.06732297,     0.7534402, ,    0.07889711,     0.8130923, , , , , 
