CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.07158508,      0.557411, ,     0.0678541,     0.4967455, ,    0.06522699,     0.4357689, ,    0.06360032,     0.3745295, ,    0.06295229,     0.3130759, ,    0.06328759,      0.251457, ,    0.07652535,     0.6177179, ,    0.08248712,     0.6776191, ,    0.08947301,     0.7370683, ,    0.09764344,       0.79602, ,     0.1074231,     0.8544296, ,     0.1109064,     0.9122536, , 
   0.07028995,      0.557411, ,      0.066663,     0.4967455, ,    0.06417191,     0.4357689, ,     0.0626713,     0.3745295, ,    0.06218599,     0.3130759, ,    0.06264493,      0.251457, ,    0.07516177,     0.6177179, ,    0.08103135,     0.6776191, ,    0.08789713,     0.7370683, ,    0.09587321,       0.79602, ,     0.1053163,     0.8544296, ,     0.1093937,     0.9122536, , 
   0.06917201,      0.557411, ,    0.06567379,     0.4967455, ,     0.0632989,     0.4357689, ,    0.06190158,     0.3745295, ,    0.06154108,     0.3130759, ,    0.06210935,      0.251457, ,    0.07397398,     0.6177179, ,    0.07975588,     0.6776191, ,     0.0865166,     0.7370683, ,    0.09433112,       0.79602, ,     0.1035348,     0.8544296, ,     0.1081358,     0.9122536, , 
   0.06811704,      0.557411, ,    0.06474185,     0.4967455, ,    0.06247626,     0.4357689, ,    0.06118841,     0.3745295, ,    0.06093326,     0.3130759, ,    0.06161643,      0.251457, ,    0.07285282,     0.6177179, ,    0.07855431,     0.6776191, ,    0.08521831,     0.7370683, ,    0.09288597,       0.79602, ,     0.1018968,     0.8544296, ,      0.106987,     0.9122536, , 
   0.06732936,      0.557411, ,    0.06405531,     0.4967455, ,    0.06188793,     0.4357689, ,     0.0606937,     0.3745295, ,     0.0605039,     0.3130759, ,    0.06125405,      0.251457, ,     0.0719774,     0.6177179, ,    0.07760152,     0.6776191, ,    0.08419093,     0.7370683, ,    0.09176466,       0.79602, ,     0.1006198,     0.8544296, ,     0.1058859,     0.9122536, , 
   0.06664781,      0.557411, ,    0.06347553,     0.4967455, ,    0.06139142,     0.4357689, ,    0.06027006,     0.3745295, ,    0.06013287,     0.3130759, ,    0.06094074,      0.251457, ,    0.07121106,     0.6177179, ,    0.07676625,     0.6776191, ,    0.08329381,     0.7370683, ,    0.09078734,       0.79602, ,    0.09949605,     0.8544296, ,     0.1048657,     0.9122536, , 
   0.06603992,      0.557411, ,    0.06297061,     0.4967455, ,    0.06096131,     0.4357689, ,    0.05989364,     0.3745295, ,    0.05979849,     0.3130759, ,    0.06065716,      0.251457, ,    0.07052511,     0.6177179, ,    0.07601907,     0.6776191, ,    0.08249381,     0.7370683, ,    0.08991666,       0.79602, ,    0.09849694,     0.8544296, ,      0.103963,     0.9122536, , 
   0.06546124,      0.557411, ,    0.06249466,     0.4967455, ,    0.06055718,     0.4357689, ,    0.05953702,     0.3745295, ,     0.0594804,     0.3130759, ,    0.06038766,      0.251457, ,    0.06987112,     0.6177179, ,    0.07530689,     0.6776191, ,    0.08173215,     0.7370683, ,    0.08908786,       0.79602, ,    0.09754627,     0.8544296, ,     0.1031969,     0.9122536, , 
   0.06488985,      0.557411, ,    0.06202561,     0.4967455, ,    0.06015966,     0.4357689, ,     0.0591868,     0.3745295, ,    0.05916858,     0.3130759, ,    0.06012431,      0.251457, ,    0.06922487,     0.6177179, ,    0.07460298,     0.6776191, ,    0.08097932,     0.7370683, ,    0.08826847,       0.79602, ,    0.09660559,     0.8544296, ,     0.1024751,     0.9122536, , 
   0.06435364,      0.557411, ,    0.06158815,     0.4967455, ,    0.05978934,     0.4357689, ,    0.05885985,     0.3745295, ,    0.05887886,     0.3130759, ,    0.05988183,      0.251457, ,    0.06861692,     0.6177179, ,    0.07394009,     0.6776191, ,    0.08026968,     0.7370683, ,    0.08749435,       0.79602, ,    0.09571315,     0.8544296, ,     0.1017795,     0.9122536, , 
   0.06386792,      0.557411, ,    0.06119483,     0.4967455, ,    0.05945635,     0.4357689, ,    0.05856336,     0.3745295, ,      0.058616,     0.3130759, ,    0.05966307,      0.251457, ,     0.0680654,     0.6177179, ,    0.07333788,     0.6776191, ,    0.07962299,     0.7370683, ,    0.08678909,       0.79602, ,     0.0949034,     0.8544296, ,     0.1011335,     0.9122536, , 
   0.06343872,      0.557411, ,    0.06085094,     0.4967455, ,    0.05916603,     0.4357689, ,    0.05830249,     0.3745295, ,    0.05838365,     0.3130759, ,    0.05947061,      0.251457, ,    0.06757697,     0.6177179, ,    0.07280334,     0.6776191, ,    0.07904697,     0.7370683, ,    0.08616116,       0.79602, ,    0.09419114,     0.8544296, ,     0.1005117,     0.9122536, , 
   0.06302812,      0.557411, ,    0.06052321,     0.4967455, ,     0.0588891,     0.4357689, ,    0.05805191,     0.3745295, ,    0.05816063,     0.3130759, ,    0.05928669,      0.251457, ,    0.06710858,     0.6177179, ,    0.07228982,     0.6776191, ,    0.07849236,     0.7370683, ,    0.08555468,       0.79602, ,    0.09350327,     0.8544296, ,    0.09992282,     0.9122536, , 
   0.06262591,      0.557411, ,    0.06020296,     0.4967455, ,    0.05861927,     0.4357689, ,    0.05780807,     0.3745295, ,    0.05794388,     0.3130759, ,    0.05910854,      0.251457, ,     0.0666497,     0.6177179, ,    0.07178599,     0.6776191, ,    0.07794751,     0.7370683, ,    0.08495859,       0.79602, ,     0.0928265,     0.8544296, ,    0.09940251,     0.9122536, , 
   0.06230125,      0.557411, ,     0.0599417,     0.4967455, ,    0.05839646,     0.4357689, ,    0.05760685,     0.3745295, ,     0.0577669,     0.3130759, ,    0.05895926,      0.251457, ,    0.06627368,     0.6177179, ,    0.07136798,     0.6776191, ,    0.07749886,     0.7370683, ,     0.0844748,       0.79602, ,    0.09229329,     0.8544296, ,     0.0989118,     0.9122536, , 
   0.06199597,      0.557411, ,    0.05969342,     0.4967455, ,     0.0581835,     0.4357689, ,    0.05741467,     0.3745295, ,    0.05759846,     0.3130759, ,    0.05881814,      0.251457, ,     0.0659168,     0.6177179, ,    0.07096673,     0.6776191, ,     0.0770681,     0.7370683, ,    0.08401055,       0.79602, ,    0.09178278,     0.8544296, ,     0.0984515,     0.9122536, , 
   0.06171493,      0.557411, ,    0.05946079,     0.4967455, ,    0.05798121,     0.4357689, ,    0.05723249,     0.3745295, ,    0.05743992,     0.3130759, ,    0.05868698,      0.251457, ,    0.06557968,     0.6177179, ,    0.07058299,     0.6776191, ,    0.07665579,     0.7370683, ,    0.08356647,       0.79602, ,    0.09129283,     0.8544296, ,    0.09800737,     0.9122536, , 
   0.06146991,      0.557411, ,    0.05925823,     0.4967455, ,    0.05780339,     0.4357689, ,    0.05707066,     0.3745295, ,    0.05730017,     0.3130759, ,    0.05857321,      0.251457, ,    0.06527863,     0.6177179, ,    0.07023608,     0.6776191, ,     0.0762824,     0.7370683, ,    0.08316413,       0.79602, ,    0.09085107,     0.8544296, ,    0.09758236,     0.9122536, , 
   0.06123921,      0.557411, ,    0.05906711,     0.4967455, ,    0.05763613,     0.4357689, ,    0.05691865,     0.3745295, ,    0.05716982,     0.3130759, ,    0.05846867,      0.251457, ,    0.06499452,     0.6177179, ,    0.06990563,     0.6776191, ,    0.07592524,     0.7370683, ,    0.08277893,       0.79602, ,    0.09042808,     0.8544296, ,     0.0971776,     0.9122536, , 
   0.06102982,      0.557411, ,    0.05888798,     0.4967455, ,    0.05747795,     0.4357689, ,    0.05677559,     0.3745295, ,    0.05704835,     0.3130759, ,    0.05837312,      0.251457, ,    0.06473232,     0.6177179, ,     0.0695921,     0.6776191, ,    0.07558459,     0.7370683, ,    0.08241079,       0.79602, ,     0.0900235,     0.8544296, ,    0.09680137,     0.9122536, , 
   0.06082717,      0.557411, ,    0.05871331,     0.4967455, ,    0.05732331,     0.4357689, ,      0.056636,     0.3745295, ,    0.05693034,     0.3130759, ,    0.05828088,      0.251457, ,    0.06447668,     0.6177179, ,     0.0692841,     0.6776191, ,    0.07524966,     0.7370683, ,    0.08204858,       0.79602, ,    0.08962533,     0.8544296, ,    0.09645799,     0.9122536, , 
   0.06063975,      0.557411, ,    0.05854764,     0.4967455, ,    0.05717428,     0.4357689, ,      0.056502,     0.3745295, ,    0.05681795,     0.3130759, ,     0.0581937,      0.251457, ,    0.06423289,     0.6177179, ,    0.06898613,     0.6776191, ,    0.07492518,     0.7370683, ,    0.08169776,       0.79602, ,    0.08923943,     0.8544296, ,    0.09612474,     0.9122536, , 
   0.06046907,      0.557411, ,    0.05839212,     0.4967455, ,    0.05703185,     0.4357689, ,    0.05637461,     0.3745295, ,    0.05671215,     0.3130759, ,    0.05811322,      0.251457, ,    0.06400253,     0.6177179, ,    0.06869985,     0.6776191, ,    0.07461298,     0.7370683, ,    0.08136036,       0.79602, ,      0.088868,     0.8544296, ,    0.09581002,     0.9122536, , 
   0.06031097,      0.557411, ,    0.05824766,     0.4967455, ,    0.05690003,     0.4357689, ,     0.0562576,     0.3745295, ,    0.05661649,     0.3130759, ,    0.05804282,      0.251457, ,    0.06378647,     0.6177179, ,    0.06842924,     0.6776191, ,    0.07431794,     0.7370683, ,    0.08104132,       0.79602, ,    0.08851772,     0.8544296, ,    0.09551285,     0.9122536, , 
   0.06016736,      0.557411, ,    0.05811504,     0.4967455, ,    0.05677906,     0.4357689, ,    0.05615133,     0.3745295, ,    0.05653132,     0.3130759, ,    0.05798292,      0.251457, ,    0.06358697,     0.6177179, ,    0.06817676,     0.6776191, ,    0.07404257,     0.7370683, ,    0.08074306,       0.79602, ,    0.08819183,     0.8544296, ,    0.09522518,     0.9122536, , 
   0.06003063,      0.557411, ,    0.05798853,     0.4967455, ,    0.05666425,     0.4357689, ,    0.05605149,     0.3745295, ,    0.05645139,     0.3130759, ,    0.05792736,      0.251457, ,    0.06339567,     0.6177179, ,    0.06793335,     0.6776191, ,    0.07377749,     0.7370683, ,    0.08045679,       0.79602, ,    0.08788005,     0.8544296, ,    0.09494293,     0.9122536, , 
   0.05990749,      0.557411, ,    0.05787315,     0.4967455, ,    0.05655999,     0.4357689, ,    0.05596264,     0.3745295, ,    0.05638059,     0.3130759, ,    0.05787949,      0.251457, ,    0.06322041,     0.6177179, ,    0.06770766,     0.6776191, ,    0.07353224,     0.7370683, ,    0.08019361,       0.79602, ,     0.0875956,     0.8544296, ,    0.09467718,     0.9122536, , 
   0.05979354,      0.557411, ,    0.05776472,     0.4967455, ,    0.05646153,     0.4357689, ,    0.05587962,     0.3745295, ,    0.05631574,     0.3130759, ,    0.05783765,      0.251457, ,    0.06305545,     0.6177179, ,    0.06749366,     0.6776191, ,    0.07329996,     0.7370683, ,    0.07994478,       0.79602, ,    0.08732752,     0.8544296, , , , , 
   0.05968287,      0.557411, ,    0.05765913,     0.4967455, ,    0.05636593,     0.4357689, ,    0.05579963,     0.3745295, ,    0.05625418,     0.3130759, ,     0.0577994,      0.251457, ,    0.06289525,     0.6177179, ,    0.06728683,     0.6776191, ,    0.07307575,     0.7370683, ,    0.07970452,       0.79602, ,    0.08706848,     0.8544296, , , , , 
    0.0595737,      0.557411, ,    0.05755482,     0.4967455, ,    0.05627165,     0.4357689, ,    0.05572116,     0.3745295, ,    0.05619434,     0.3130759, ,    0.05776307,      0.251457, ,    0.06273786,     0.6177179, ,    0.06708448,     0.6776191, ,    0.07285624,     0.7370683, ,    0.07946918,       0.79602, ,    0.08681463,     0.8544296, , , , , 
   0.05947304,      0.557411, ,    0.05745744,     0.4967455, ,    0.05618344,     0.4357689, ,    0.05564848,     0.3745295, ,    0.05614007,     0.3130759, ,    0.05773228,      0.251457, ,    0.06259109,     0.6177179, ,    0.06689284,     0.6776191, ,    0.07264665,     0.7370683, ,    0.07924577,       0.79602, ,    0.08657375,     0.8544296, , , , , 

