CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.04273923,     0.4403284, ,    0.04624526,     0.5006502, ,    0.05070731,     0.5606401, ,    0.05612134,     0.6202511, ,    0.06237382,      0.679437, ,    0.06974743,     0.7381524, , 
   0.04237899,     0.4403284, ,    0.04588844,     0.5006502, ,    0.05035831,     0.5606401, ,    0.05577124,     0.6202511, ,      0.062011,      0.679437, ,      0.069359,     0.7381524, , 
   0.04205077,     0.4403284, ,    0.04556588,     0.5006502, ,    0.05004128,     0.5606401, ,    0.05544892,     0.6202511, ,    0.06167424,      0.679437, ,    0.06899786,     0.7381524, , 
   0.04173182,     0.4403284, ,    0.04525269,     0.5006502, ,    0.04973247,     0.5606401, ,    0.05513386,     0.6202511, ,    0.06134475,      0.679437, ,    0.06864428,     0.7381524, , 
   0.04141857,     0.4403284, ,    0.04494515,     0.5006502, ,    0.04942886,     0.5606401, ,    0.05482328,     0.6202511, ,    0.06101977,      0.679437, ,     0.0682954,     0.7381524, , 
   0.04112596,     0.4403284, ,    0.04465952,     0.5006502, ,    0.04914737,     0.5606401, ,    0.05453385,     0.6202511, ,    0.06071631,      0.679437, ,    0.06796876,     0.7381524, , 
   0.04084918,     0.4403284, ,    0.04439216,     0.5006502, ,    0.04888454,     0.5606401, ,    0.05426277,     0.6202511, ,    0.06043255,      0.679437, ,    0.06766304,     0.7381524, , 
   0.04057719,     0.4403284, ,    0.04413092,     0.5006502, ,    0.04862702,     0.5606401, ,    0.05399695,     0.6202511, ,     0.0601538,      0.679437, ,    0.06736194,     0.7381524, , 
     0.040331,     0.4403284, ,    0.04389133,     0.5006502, ,     0.0483883,     0.5606401, ,    0.05375045,     0.6202511, ,    0.05989457,      0.679437, ,    0.06708046,     0.7381524, , 
   0.04008893,     0.4403284, ,    0.04365419,     0.5006502, ,    0.04815254,     0.5606401, ,    0.05350782,     0.6202511, ,    0.05963984,      0.679437, ,    0.06680394,     0.7381524, , 
   0.03985024,     0.4403284, ,    0.04341913,     0.5006502, ,    0.04791844,     0.5606401, ,    0.05326689,     0.6202511, ,     0.0593869,      0.679437, ,    0.06652943,     0.7381524, , 
   0.03962232,     0.4403284, ,    0.04319362,     0.5006502, ,    0.04769316,     0.5606401, ,    0.05303529,     0.6202511, ,    0.05914603,      0.679437, ,    0.06626649,     0.7381524, , 
   0.03939993,     0.4403284, ,    0.04297349,     0.5006502, ,    0.04747239,     0.5606401, ,    0.05280833,     0.6202511, ,    0.05891104,      0.679437, ,     0.0660092,     0.7381524, , 

