CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.04365735,     0.3797221, ,    0.04213823,     0.3188793, ,    0.04184375,     0.2578486, ,    0.04259863,     0.1966785, ,    0.04445623,     0.1354181, ,    0.04738055,    0.07411627, ,    0.04626933,     0.4403284, ,    0.04988867,     0.5006502, ,    0.05442834,     0.5606401, ,    0.05993762,     0.6202511, ,    0.06640746,      0.679437, ,    0.07418082,     0.7381524, , 
    0.0432052,     0.3797221, ,    0.04173311,     0.3188793, ,    0.04148336,     0.2578486, ,    0.04228687,     0.1966785, ,    0.04418843,     0.1354181, ,    0.04714711,    0.07411627, ,    0.04578085,     0.4403284, ,    0.04936908,     0.5006502, ,    0.05388637,     0.5606401, ,    0.05938084,     0.6202511, ,    0.06582058,      0.679437, ,    0.07353747,     0.7381524, , 
   0.04275718,     0.3797221, ,    0.04133195,     0.3188793, ,    0.04112668,     0.2578486, ,    0.04197854,     0.1966785, ,    0.04392385,     0.1354181, ,    0.04691679,    0.07411627, ,    0.04529658,     0.4403284, ,    0.04885366,     0.5006502, ,    0.05334846,     0.5606401, ,    0.05882799,     0.6202511, ,    0.06523782,      0.679437, ,    0.07289897,     0.7381524, , 
   0.04231197,     0.3797221, ,    0.04093345,     0.3188793, ,    0.04077255,     0.2578486, ,    0.04167264,     0.1966785, ,    0.04366162,     0.1354181, ,    0.04668876,    0.07411627, ,    0.04481523,     0.4403284, ,    0.04834123,     0.5006502, ,     0.0528136,     0.5606401, ,    0.05827821,     0.6202511, ,     0.0646581,      0.679437, ,    0.07226349,     0.7381524, , 
   0.04187856,     0.3797221, ,    0.04055028,     0.3188793, ,    0.04043425,     0.2578486, ,    0.04138246,     0.1966785, ,    0.04341479,     0.1354181, ,    0.04647521,    0.07411627, ,    0.04434698,     0.4403284, ,     0.0478571,     0.5006502, ,    0.05231833,     0.5606401, ,    0.05776832,     0.6202511, ,    0.06411756,      0.679437, ,     0.0716666,     0.7381524, , 
   0.04146221,     0.3797221, ,    0.04018486,     0.3188793, ,    0.04011332,     0.2578486, ,    0.04110848,     0.1966785, ,    0.04318261,     0.1354181, ,    0.04627434,    0.07411627, ,    0.04389948,     0.4403284, ,    0.04740268,     0.5006502, ,    0.05185678,     0.5606401, ,    0.05729327,     0.6202511, ,    0.06361215,      0.679437, ,    0.07110638,     0.7381524, , 
   0.04107808,     0.3797221, ,    0.03984882,     0.3188793, ,    0.03982003,     0.2578486, ,    0.04085916,     0.1966785, ,    0.04297175,     0.1354181, ,    0.04609104,    0.07411627, ,    0.04348721,     0.4403284, ,    0.04698771,     0.5006502, ,    0.05143918,     0.5606401, ,     0.0568642,     0.6202511, ,    0.06315456,      0.679437, ,    0.07059741,     0.7381524, , 
   0.04071835,     0.3797221, ,    0.03953491,     0.3188793, ,    0.03954587,     0.2578486, ,    0.04062468,     0.1966785, ,    0.04277202,     0.1354181, ,    0.04591682,    0.07411627, ,    0.04310099,     0.4403284, ,    0.04660331,     0.5006502, ,    0.05105758,     0.5606401, ,    0.05647383,     0.6202511, ,    0.06274056,      0.679437, ,    0.07014066,     0.7381524, , 
   0.04038245,     0.3797221, ,    0.03924107,     0.3188793, ,    0.03928668,     0.2578486, ,    0.04039871,     0.1966785, ,    0.04257543,     0.1354181, ,    0.04574372,    0.07411627, ,    0.04273923,     0.4403284, ,    0.04624526,     0.5006502, ,    0.05070731,     0.5606401, ,    0.05612134,     0.6202511, ,    0.06237382,      0.679437, ,    0.06974743,     0.7381524, , 
   0.04004769,     0.3797221, ,    0.03894823,     0.3188793, ,    0.03902879,     0.2578486, ,    0.04017421,     0.1966785, ,    0.04238036,     0.1354181, ,    0.04557215,    0.07411627, ,    0.04237899,     0.4403284, ,    0.04588844,     0.5006502, ,    0.05035831,     0.5606401, ,    0.05577124,     0.6202511, ,      0.062011,      0.679437, ,      0.069359,     0.7381524, , 
   0.03972977,     0.3797221, ,    0.03865725,     0.3188793, ,    0.03877762,     0.2578486, ,    0.03996072,     0.1966785, ,    0.04219636,     0.1354181, ,    0.04541149,    0.07411627, ,    0.04205077,     0.4403284, ,    0.04556588,     0.5006502, ,    0.05004128,     0.5606401, ,    0.05544892,     0.6202511, ,    0.06167424,      0.679437, ,    0.06899786,     0.7381524, , 
   0.03941838,     0.3797221, ,    0.03836719,     0.3188793, ,    0.03852815,     0.2578486, ,    0.03975044,     0.1966785, ,    0.04201558,     0.1354181, ,    0.04525401,    0.07411627, ,    0.04173182,     0.4403284, ,    0.04525269,     0.5006502, ,    0.04973247,     0.5606401, ,    0.05513386,     0.6202511, ,    0.06134475,      0.679437, ,    0.06864428,     0.7381524, , 
   0.03911011,     0.3797221, ,    0.03807703,     0.3188793, ,    0.03827953,     0.2578486, ,    0.03954173,     0.1966785, ,    0.04183646,     0.1354181, ,    0.04509818,    0.07411627, ,    0.04141857,     0.4403284, ,    0.04494515,     0.5006502, ,    0.04942886,     0.5606401, ,    0.05482328,     0.6202511, ,    0.06101977,      0.679437, ,     0.0682954,     0.7381524, , 
   0.03881777,     0.3797221, ,    0.03779885,     0.3188793, ,    0.03804201,     0.2578486, ,    0.03934445,     0.1966785, ,    0.04166787,     0.1354181, ,    0.04495169,    0.07411627, ,    0.04112596,     0.4403284, ,    0.04465952,     0.5006502, ,    0.04914737,     0.5606401, ,    0.05453385,     0.6202511, ,    0.06071631,      0.679437, ,    0.06796876,     0.7381524, , 
   0.03853737,     0.3797221, ,    0.03753076,     0.3188793, ,    0.03781441,     0.2578486, ,    0.03915567,     0.1966785, ,    0.04150643,     0.1354181, ,    0.04481167,    0.07411627, ,    0.04084918,     0.4403284, ,    0.04439216,     0.5006502, ,    0.04888454,     0.5606401, ,    0.05426277,     0.6202511, ,    0.06043255,      0.679437, ,    0.06766304,     0.7381524, , 
   0.03825726,     0.3797221, ,    0.03726147,     0.3188793, ,    0.03758693,     0.2578486, ,    0.03896769,     0.1966785, ,    0.04134625,     0.1354181, ,    0.04467309,    0.07411627, ,    0.04057719,     0.4403284, ,    0.04413092,     0.5006502, ,    0.04862702,     0.5606401, ,    0.05399695,     0.6202511, ,     0.0601538,      0.679437, ,    0.06736194,     0.7381524, , 
   0.03799108,     0.3797221, ,    0.03698988,     0.3188793, ,    0.03736024,     0.2578486, ,    0.03878461,     0.1966785, ,    0.04119244,     0.1354181, ,    0.04454126,    0.07411627, ,      0.040331,     0.4403284, ,    0.04389133,     0.5006502, ,     0.0483883,     0.5606401, ,    0.05375045,     0.6202511, ,    0.05989457,      0.679437, ,    0.06708046,     0.7381524, , 
   0.03772852,     0.3797221, ,    0.03671813,     0.3188793, ,    0.03713357,     0.2578486, ,    0.03860248,     0.1966785, ,    0.04103998,     0.1354181, ,    0.04441095,    0.07411627, ,    0.04008893,     0.4403284, ,    0.04365419,     0.5006502, ,    0.04815254,     0.5606401, ,    0.05350782,     0.6202511, ,    0.05963984,      0.679437, ,    0.06680394,     0.7381524, , 
   0.03746783,     0.3797221, ,    0.03644551,     0.3188793, ,     0.0369067,     0.2578486, ,    0.03842074,     0.1966785, ,    0.04088828,     0.1354181, ,    0.04428158,    0.07411627, ,    0.03985024,     0.4403284, ,    0.04341913,     0.5006502, ,    0.04791844,     0.5606401, ,    0.05326689,     0.6202511, ,     0.0593869,      0.679437, ,    0.06652943,     0.7381524, , 
    0.0372162,     0.3797221, ,    0.03617863,     0.3188793, ,    0.03668469,     0.2578486, ,    0.03824469,     0.1966785, ,    0.04074203,     0.1354181, ,    0.04415886,    0.07411627, ,    0.03962232,     0.4403284, ,    0.04319362,     0.5006502, ,    0.04769316,     0.5606401, ,    0.05303529,     0.6202511, ,    0.05914603,      0.679437, ,    0.06626649,     0.7381524, , 
   0.03696813,     0.3797221, ,    0.03591378,     0.3188793, ,    0.03646462,     0.2578486, ,    0.03807108,     0.1966785, ,    0.04059825,     0.1354181, ,    0.04403915,    0.07411627, ,    0.03939993,     0.4403284, ,    0.04297349,     0.5006502, ,    0.04747239,     0.5606401, ,    0.05280833,     0.6202511, ,    0.05891104,      0.679437, ,     0.0660092,     0.7381524, , 

