CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.04593643,     0.3168833, ,    0.04981954,     0.3751749, ,    0.05541169,     0.4332071, ,    0.06230614,     0.4909337, ,    0.07049494,     0.5483087, ,     0.0752691,     0.6052873, , 
   0.04483966,     0.3168833, ,    0.04871717,     0.3751749, ,    0.05427328,     0.4332071, ,    0.06110342,     0.4909337, ,    0.06920463,     0.5483087, ,    0.07438739,     0.6052873, , 
   0.04377245,     0.3168833, ,    0.04764096,     0.3751749, ,    0.05315996,     0.4332071, ,    0.05992682,     0.4909337, ,    0.06794152,     0.5483087, ,    0.07354124,     0.6052873, , 
   0.04285413,     0.3168833, ,    0.04670699,     0.3751749, ,    0.05218655,     0.4332071, ,    0.05889162,     0.4909337, ,    0.06682594,     0.5483087, ,    0.07273792,     0.6052873, , 
   0.04214117,     0.3168833, ,    0.04597272,     0.3751749, ,    0.05141016,     0.4332071, ,    0.05805977,     0.4909337, ,    0.06593273,     0.5483087, ,    0.07204949,     0.6052873, , 
   0.04149128,     0.3168833, ,    0.04530897,     0.3751749, ,    0.05071042,     0.4332071, ,    0.05731022,     0.4909337, ,    0.06512773,     0.5483087, ,    0.07141055,     0.6052873, , 
    0.0408544,     0.3168833, ,    0.04465855,     0.3751749, ,    0.05002438,     0.4332071, ,     0.0565748,     0.4909337, ,    0.06433707,     0.5483087, ,    0.07082957,     0.6052873, , 
   0.04023469,     0.3168833, ,    0.04402567,     0.3751749, ,    0.04935702,     0.4332071, ,    0.05585986,     0.4909337, ,    0.06356975,     0.5483087, ,    0.07030314,     0.6052873, , 
   0.03968931,     0.3168833, ,    0.04346889,     0.3751749, ,    0.04877475,     0.4332071, ,    0.05524476,     0.4909337, ,    0.06292652,     0.5483087, ,    0.06980099,     0.6052873, , 
   0.03918135,     0.3168833, ,    0.04294993,     0.3751749, ,    0.04823156,     0.4332071, ,    0.05467029,     0.4909337, ,    0.06232643,     0.5483087, ,    0.06930735,     0.6052873, , 
   0.03871125,     0.3168833, ,    0.04246967,     0.3751749, ,    0.04772877,     0.4332071, ,    0.05413881,     0.4909337, ,    0.06177271,     0.5483087, ,    0.06882371,     0.6052873, , 
    0.0382751,     0.3168833, ,    0.04202389,     0.3751749, ,    0.04726171,     0.4332071, ,     0.0536453,     0.4909337, ,    0.06126002,     0.5483087, ,    0.06837259,     0.6052873, , 
   0.03784293,     0.3168833, ,    0.04158242,     0.3751749, ,    0.04679942,     0.4332071, ,    0.05315719,     0.4909337, ,    0.06075355,     0.5483087, ,    0.06798757,     0.6052873, , 
   0.03741396,     0.3168833, ,    0.04114439,     0.3751749, ,    0.04634086,     0.4332071, ,    0.05267317,     0.4909337, ,    0.06025168,     0.5483087, ,    0.06766929,     0.6052873, , 
   0.03698979,     0.3168833, ,    0.04071131,     0.3751749, ,    0.04588762,     0.4332071, ,    0.05219489,     0.4909337, ,    0.05975605,     0.5483087, ,    0.06736501,     0.6052873, , 
   0.03658187,     0.3168833, ,    0.04029528,     0.3751749, ,    0.04545467,     0.4332071, ,    0.05174005,     0.4909337, ,    0.05928664,     0.5483087, ,    0.06708948,     0.6052873, , 
   0.03620036,     0.3168833, ,    0.03990701,     0.3751749, ,    0.04505713,     0.4332071, ,    0.05132716,     0.4909337, ,    0.05885921,     0.5483087, ,    0.06681928,     0.6052873, , 
   0.03585464,     0.3168833, ,    0.03955562,     0.3751749, ,     0.0446998,     0.4332071, ,    0.05096087,     0.4909337, ,    0.05848676,     0.5483087, ,    0.06656426,     0.6052873, , 
   0.03551544,     0.3168833, ,    0.03921176,     0.3751749, ,     0.0443513,     0.4332071, ,    0.05060503,     0.4909337, ,    0.05812705,     0.5483087, ,    0.06632468,     0.6052873, , 
    0.0352005,     0.3168833, ,    0.03889324,     0.3751749, ,    0.04403374,     0.4332071, ,     0.0502906,     0.4909337, ,    0.05782179,     0.5483087, ,    0.06609628,     0.6052873, , 
   0.03488834,     0.3168833, ,    0.03857851,     0.3751749, ,    0.04372072,     0.4332071, ,    0.04998131,     0.4909337, ,    0.05752181,     0.5483087, ,     0.0658816,     0.6052873, , 
   0.03458586,     0.3168833, ,    0.03827644,     0.3751749, ,    0.04342163,     0.4332071, ,    0.04968685,     0.4909337, ,    0.05723682,     0.5483087, ,    0.06566804,     0.6052873, , 
    0.0342922,     0.3168833, ,    0.03798744,     0.3751749, ,    0.04313702,     0.4332071, ,    0.04940795,     0.4909337, ,    0.05696718,     0.5483087, ,    0.06545807,     0.6052873, , 
   0.03400744,     0.3168833, ,    0.03770736,     0.3751749, ,    0.04286148,     0.4332071, ,    0.04913895,     0.4909337, ,    0.05670872,     0.5483087, ,     0.0652566,     0.6052873, , 
   0.03373771,     0.3168833, ,     0.0374426,     0.3751749, ,    0.04260125,     0.4332071, ,    0.04888615,     0.4909337, ,    0.05646885,     0.5483087, ,    0.06506455,     0.6052873, , 
   0.03348339,     0.3168833, ,    0.03719451,     0.3751749, ,    0.04235692,     0.4332071, ,     0.0486492,     0.4909337, ,    0.05624818,     0.5483087, ,    0.06487578,     0.6052873, , 
    0.0332326,     0.3168833, ,     0.0369502,     0.3751749, ,    0.04211621,     0.4332071, ,    0.04841578,     0.4909337, ,    0.05603106,     0.5483087, ,    0.06469849,     0.6052873, , 
   0.03299045,     0.3168833, ,    0.03671497,     0.3751749, ,    0.04188417,     0.4332071, ,    0.04819062,     0.4909337, ,    0.05582219,     0.5483087, , , , , 
    0.0327589,     0.3168833, ,    0.03649107,     0.3751749, ,    0.04166267,     0.4332071, ,    0.04797515,     0.4909337, ,    0.05562263,     0.5483087, , , , , 
   0.03253046,     0.3168833, ,    0.03627062,     0.3751749, ,    0.04144465,     0.4332071, ,    0.04776306,     0.4909337, ,     0.0554264,     0.5483087, , , , , 
   0.03231229,     0.3168833, ,    0.03606083,     0.3751749, ,    0.04123979,     0.4332071, ,    0.04756474,     0.4909337, ,    0.05524216,     0.5483087, , , , , 

