-0.050199,0.036199,425.87
-0.05061,0.03661,165.22
-0.050199,0.03661,9.3246
-0.049787,0.03661,206.91
-0.05061,0.037022,47.572
-0.050199,0.037022,0.70867
-0.049787,0.037022,3.4558
-0.049376,0.037022,88.298
-0.048965,0.037022,218.71
-0.05061,0.037433,29.71
-0.050199,0.037433,0.35841
-0.049787,0.037433,0.057188
-0.049376,0.037433,1.0802
-0.048965,0.037433,4.1323
-0.048553,0.037433,133.88
-0.05061,0.037845,16.864
-0.050199,0.037845,0.20159
-0.049787,0.037845,0.0031865
-0.049376,0.037845,0.013566
-0.048965,0.037845,0.0782
-0.048553,0.037845,2.5472
-0.048142,0.037845,84.066
-0.051021,0.038256,39.326
-0.05061,0.038256,0.65939
-0.050199,0.038256,0.010099
-0.049787,0.038256,0.00015759
-0.049376,0.038256,0.00017753
-0.048965,0.038256,0.0014734
-0.048553,0.038256,0.047745
-0.048142,0.038256,1.5381
-0.047731,0.038256,47.543
-0.051021,0.038667,15.331
-0.05061,0.038667,0.18889
-0.050199,0.038667,0.0023508
-0.049787,0.038667,2.9507e-05
-0.049376,0.038667,2.7423e-06
-0.048965,0.038667,2.7541e-05
-0.048553,0.038667,0.00088134
-0.048142,0.038667,0.02767
-0.047731,0.038667,0.82956
-0.047319,0.038667,23.441
-0.051021,0.039079,8.7907
-0.05061,0.039079,0.10565
-0.050199,0.039079,0.0012717
-0.049787,0.039079,1.5213e-05
-0.049376,0.039079,2.1587e-07
-0.048965,0.039079,5.1155e-07
-0.048553,0.039079,1.6031e-05
-0.048142,0.039079,0.00049035
-0.047731,0.039079,0.014287
-0.047319,0.039079,0.39292
-0.046908,0.039079,10.173
-0.051433,0.03949,21.158
-0.051021,0.03949,0.35297
-0.05061,0.03949,0.0054061
-0.050199,0.03949,7.821e-05
-0.049787,0.03949,1.0939e-06
-0.049376,0.03949,1.5443e-08
-0.048965,0.03949,9.7342e-09
-0.048553,0.03949,3.0621e-07
-0.048142,0.03949,1.017e-05
-0.047731,0.03949,0.00037984
-0.047319,0.03949,0.018212
-0.046908,0.03949,1.1656
-0.051433,0.039901,8.9601
-0.051021,0.039901,0.11118
-0.05061,0.039901,0.0013926
-0.050199,0.039901,1.7311e-05
-0.049787,0.039901,2.1656e-07
-0.049376,0.039901,2.731e-09
-0.048965,0.039901,2.2171e-10
-0.048553,0.039901,6.4938e-09
-0.048142,0.039901,2.4937e-07
-0.047731,0.039901,1.1164e-05
-0.047319,0.039901,0.00057523
-0.046908,0.039901,0.03099
-0.046497,0.039901,1.4847
-0.051433,0.040313,6.2439
-0.051021,0.040313,0.07606
-0.05061,0.040313,0.00092819
-0.050199,0.040313,1.1124e-05
-0.049787,0.040313,1.3341e-07
-0.049376,0.040313,1.6017e-09
-0.048965,0.040313,2.3611e-11
-0.048553,0.040313,1.864e-10
-0.048142,0.040313,9.4227e-09
-0.047731,0.040313,5.5574e-07
-0.047319,0.040313,3.6292e-05
-0.046908,0.040313,0.0025221
-0.046497,0.040313,0.18416
-0.051433,0.040724,3.8257
-0.051021,0.040724,0.04653
-0.05061,0.040724,0.00056701
-0.050199,0.040724,6.7614e-06
-0.049787,0.040724,8.0651e-08
-0.049376,0.040724,9.6231e-10
-0.048965,0.040724,1.1761e-11
-0.048553,0.040724,1.9351e-11
-0.048142,0.040724,1.4573e-09
-0.047731,0.040724,1.1523e-07
-0.047319,0.040724,9.302e-06
-0.046908,0.040724,0.00075956
-0.046497,0.040724,0.062472
-0.051844,0.041135,11.765
-0.051433,0.041135,0.20637
-0.051021,0.041135,0.0032754
-0.05061,0.041135,4.8206e-05
-0.050199,0.041135,6.8155e-07
-0.049787,0.041135,9.3725e-09
-0.049376,0.041135,1.263e-10
-0.048965,0.041135,1.6947e-12
-0.048553,0.041135,1.3493e-12
-0.048142,0.041135,9.4324e-11
-0.047731,0.041135,6.6113e-09
-0.047319,0.041135,4.503e-07
-0.046908,0.041135,2.9217e-05
-0.046497,0.041135,0.0017395
-0.046085,0.041135,0.086288
-0.051433,0.041547,1.8945
-0.051021,0.041547,0.023169
-0.05061,0.041547,0.00028422
-0.050199,0.041547,3.3758e-06
-0.049787,0.041547,4.0124e-08
-0.049376,0.041547,4.7723e-10
-0.048965,0.041547,5.6815e-12
-0.048553,0.041547,1.5258e-13
-0.048142,0.041547,5.9308e-12
-0.047731,0.041547,4.1235e-10
-0.047319,0.041547,2.8612e-08
-0.046908,0.041547,1.9929e-06
-0.046497,0.041547,0.0001409
-0.046085,0.041547,0.010282
-0.051433,0.041958,2.1711
-0.051021,0.041958,0.027018
-0.05061,0.041958,0.00033792
-0.050199,0.041958,4.0891e-06
-0.049787,0.041958,4.9623e-08
-0.049376,0.041958,6.0375e-10
-0.048965,0.041958,7.3626e-12
-0.048553,0.041958,1.0207e-13
-0.048142,0.041958,9.5176e-13
-0.047731,0.041958,7.5384e-11
-0.047319,0.041958,6.036e-09
-0.046908,0.041958,4.8776e-07
-0.046497,0.041958,3.9739e-05
-0.046085,0.041958,0.0032594
-0.051433,0.042369,2.8226
-0.051021,0.042369,0.043004
-0.05061,0.042369,0.00063035
-0.050199,0.042369,8.7535e-06
-0.049787,0.042369,1.1877e-07
-0.049376,0.042369,1.5837e-09
-0.048965,0.042369,2.0836e-11
-0.048553,0.042369,2.7213e-13
-0.048142,0.042369,7.1383e-14
-0.047731,0.042369,4.8564e-12
