CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.06925514,     0.5957058, ,    0.07476925,     0.6571703, ,    0.08071381,     0.7182061, ,    0.08738299,     0.7787652, ,    0.09516555,     0.8388007, ,     0.1046313,     0.8982663, , 
    0.0684763,     0.5957058, ,    0.07385911,     0.6571703, ,    0.07971949,     0.7182061, ,    0.08635067,     0.7787652, ,    0.09407176,     0.8388007, ,     0.1033184,     0.8982663, , 
   0.06776697,     0.5957058, ,    0.07303008,     0.6571703, ,    0.07881955,     0.7182061, ,     0.0854299,     0.7787652, ,    0.09311873,     0.8388007, ,     0.1022047,     0.8982663, , 
   0.06714433,     0.5957058, ,    0.07230581,     0.6571703, ,     0.0780327,     0.7182061, ,     0.0846259,     0.7787652, ,    0.09229903,     0.8388007, ,     0.1012615,     0.8982663, , 
   0.06659828,     0.5957058, ,    0.07167617,     0.6571703, ,    0.07736615,     0.7182061, ,    0.08395127,     0.7787652, ,     0.0916067,     0.8388007, ,     0.1005242,     0.8982663, , 
   0.06611209,     0.5957058, ,    0.07111945,     0.6571703, ,    0.07678392,     0.7182061, ,    0.08336373,     0.7787652, ,    0.09100472,     0.8388007, ,    0.09988328,     0.8982663, , 
   0.06566487,     0.5957058, ,    0.07061004,     0.6571703, ,    0.07625254,     0.7182061, ,    0.08282736,     0.7787652, ,    0.09045902,     0.8388007, ,    0.09930569,     0.8982663, , 
   0.06525823,     0.5957058, ,    0.07015078,     0.6571703, ,    0.07577833,     0.7182061, ,    0.08234652,     0.7787652, ,    0.08996517,     0.8388007, ,    0.09878259,     0.8982663, , 
   0.06489718,     0.5957058, ,    0.06974898,     0.6571703, ,    0.07537121,     0.7182061, ,    0.08193101,     0.7787652, ,    0.08953049,     0.8388007, ,    0.09832027,     0.8982663, , 
   0.06455541,     0.5957058, ,    0.06936767,     0.6571703, ,    0.07498609,     0.7182061, ,    0.08153915,     0.7787652, ,    0.08912171,     0.8388007, ,    0.09788623,     0.8982663, , 
   0.06423824,     0.5957058, ,    0.06901415,     0.6571703, ,    0.07462986,     0.7182061, ,    0.08117725,     0.7787652, ,    0.08874513,     0.8388007, ,    0.09748694,     0.8982663, , 
   0.06395144,     0.5957058, ,    0.06870421,     0.6571703, ,    0.07431158,     0.7182061, ,     0.0808476,     0.7787652, ,    0.08840001,     0.8388007, ,    0.09712104,     0.8982663, , 
    0.0636809,     0.5957058, ,    0.06841114,     0.6571703, ,    0.07401113,     0.7182061, ,    0.08053713,     0.7787652, ,    0.08807585,     0.8388007, ,    0.09677757,     0.8982663, , 
   0.06342446,     0.5957058, ,    0.06813322,     0.6571703, ,    0.07372713,     0.7182061, ,    0.08024469,     0.7787652, ,     0.0877715,     0.8388007, ,    0.09645421,     0.8982663, , 
   0.06319137,     0.5957058, ,    0.06788504,     0.6571703, ,    0.07346786,     0.7182061, ,    0.07997332,     0.7787652, ,    0.08748863,     0.8388007, ,    0.09615328,     0.8982663, , 
   0.06297149,     0.5957058, ,    0.06765234,     0.6571703, ,    0.07322346,     0.7182061, ,    0.07971675,     0.7787652, ,    0.08722148,     0.8388007, ,    0.09586782,     0.8982663, , 
   0.06276394,     0.5957058, ,      0.067432,     0.6571703, ,    0.07299201,     0.7182061, ,    0.07947429,     0.7787652, ,    0.08696962,     0.8388007, ,    0.09559733,     0.8982663, , 
   0.06256754,     0.5957058, ,    0.06722503,     0.6571703, ,    0.07277207,     0.7182061, ,    0.07924211,     0.7787652, ,    0.08672875,     0.8388007, ,    0.09533731,     0.8982663, , 
    0.0623882,     0.5957058, ,    0.06703845,     0.6571703, ,    0.07257059,     0.7182061, ,    0.07902662,     0.7787652, ,    0.08650567,     0.8388007, ,    0.09509306,     0.8982663, , 
   0.06221345,     0.5957058, ,    0.06685603,     0.6571703, ,     0.0723736,     0.7182061, ,    0.07881662,     0.7787652, ,    0.08628852,     0.8388007, ,    0.09485375,     0.8982663, , 
   0.06204956,     0.5957058, ,    0.06668029,     0.6571703, ,    0.07218417,     0.7182061, ,     0.0786188,     0.7787652, ,    0.08608447,     0.8388007, ,    0.09462319,     0.8982663, , 
   0.06189591,     0.5957058, ,    0.06651405,     0.6571703, ,    0.07200357,     0.7182061, ,    0.07842968,     0.7787652, ,    0.08588976,     0.8388007, ,    0.09439912,     0.8982663, , 
   0.06174957,     0.5957058, ,    0.06635758,     0.6571703, ,    0.07183272,     0.7182061, ,    0.07824889,     0.7787652, ,    0.08570377,     0.8388007, ,    0.09417911,     0.8982663, , 
   0.06160846,     0.5957058, ,     0.0662066,     0.6571703, ,    0.07166758,     0.7182061, ,    0.07807437,     0.7787652, ,    0.08552481,     0.8388007, ,    0.09396706,     0.8982663, , 
   0.06147642,     0.5957058, ,    0.06606365,     0.6571703, ,     0.0715104,     0.7182061, ,    0.07790828,     0.7787652, ,    0.08535486,     0.8388007, ,     0.0937647,     0.8982663, , 
   0.06134989,     0.5957058, ,    0.06592635,     0.6571703, ,    0.07135911,     0.7182061, ,    0.07774852,     0.7787652, ,    0.08519179,     0.8388007, ,    0.09358066,     0.8982663, , 
   0.06122557,     0.5957058, ,    0.06577995,     0.6571703, ,    0.07120122,     0.7182061, ,    0.07759428,     0.7787652, ,    0.08503479,     0.8388007, ,    0.09344764,     0.8982663, , 
   0.06110637,     0.5957058, ,     0.0656377,     0.6571703, ,    0.07104773,     0.7182061, ,    0.07744538,     0.7787652, ,    0.08488346,     0.8388007, ,    0.09332654,     0.8982663, , 
   0.06101462,     0.5957058, ,    0.06550675,     0.6571703, ,    0.07090535,     0.7182061, ,    0.07730336,     0.7787652, ,    0.08473903,     0.8388007, ,    0.09312036,     0.8982663, , 
   0.06093918,     0.5957058, ,    0.06537908,     0.6571703, ,    0.07076638,     0.7182061, ,    0.07716435,     0.7787652, ,    0.08459772,     0.8388007, ,     0.0929065,     0.8982663, , 
   0.06080508,     0.5957058, ,    0.06525531,     0.6571703, ,    0.07063194,     0.7182061, ,    0.07703168,     0.7787652, ,    0.08446281,     0.8388007, ,    0.09275849,     0.8982663, , 

