CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.06529478,     0.5338612, ,    0.06248811,     0.4716859, ,    0.06076018,     0.4092297, ,    0.06010957,      0.346543, ,    0.06089624,     0.2836766, ,    0.06318712,     0.2206813, ,    0.06925514,     0.5957058, ,    0.07476925,     0.6571703, ,    0.08071381,     0.7182061, ,    0.08738299,     0.7787652, ,    0.09516555,     0.8388007, ,     0.1046313,     0.8982663, , 
   0.06460969,     0.5338612, ,    0.06187551,     0.4716859, ,    0.06021461,     0.4092297, ,    0.05963247,      0.346543, ,    0.06051287,     0.2836766, ,    0.06291421,     0.2206813, ,     0.0684763,     0.5957058, ,    0.07385911,     0.6571703, ,    0.07971949,     0.7182061, ,    0.08635067,     0.7787652, ,    0.09407176,     0.8388007, ,     0.1033184,     0.8982663, , 
   0.06398662,     0.5338612, ,    0.06131879,     0.4716859, ,    0.05972117,     0.4092297, ,    0.05920518,      0.346543, ,    0.06017615,     0.2836766, ,    0.06268467,     0.2206813, ,    0.06776697,     0.5957058, ,    0.07303008,     0.6571703, ,    0.07881955,     0.7182061, ,     0.0854299,     0.7787652, ,    0.09311873,     0.8388007, ,     0.1022047,     0.8982663, , 
   0.06343978,     0.5338612, ,    0.06083089,     0.4716859, ,    0.05929449,     0.4092297, ,    0.05884494,      0.346543, ,    0.05989313,     0.2836766, ,    0.06250727,     0.2206813, ,    0.06714433,     0.5957058, ,    0.07230581,     0.6571703, ,     0.0780327,     0.7182061, ,     0.0846259,     0.7787652, ,    0.09229903,     0.8388007, ,     0.1012615,     0.8982663, , 
    0.0629596,     0.5338612, ,    0.06040199,     0.4716859, ,    0.05892275,     0.4092297, ,    0.05853811,      0.346543, ,    0.05965602,     0.2836766, ,    0.06237311,     0.2206813, ,    0.06659828,     0.5957058, ,    0.07167617,     0.6571703, ,    0.07736615,     0.7182061, ,    0.08395127,     0.7787652, ,     0.0916067,     0.8388007, ,     0.1005242,     0.8982663, , 
   0.06253031,     0.5338612, ,    0.06001746,     0.4716859, ,    0.05859392,     0.4092297, ,    0.05827527,      0.346543, ,    0.05944951,     0.2836766, ,    0.06226032,     0.2206813, ,    0.06611209,     0.5957058, ,    0.07111945,     0.6571703, ,    0.07678392,     0.7182061, ,    0.08336373,     0.7787652, ,    0.09100472,     0.8388007, ,    0.09988328,     0.8982663, , 
   0.06213384,     0.5338612, ,    0.05966129,     0.4716859, ,    0.05828948,     0.4092297, ,    0.05803426,      0.346543, ,    0.05925551,     0.2836766, ,    0.06214782,     0.2206813, ,    0.06566487,     0.5957058, ,    0.07061004,     0.6571703, ,    0.07625254,     0.7182061, ,    0.08282736,     0.7787652, ,    0.09045902,     0.8388007, ,    0.09930569,     0.8982663, , 
   0.06177171,     0.5338612, ,    0.05933504,     0.4716859, ,    0.05801137,     0.4092297, ,    0.05781898,      0.346543, ,    0.05908089,     0.2836766, ,     0.0620449,     0.2206813, ,    0.06525823,     0.5957058, ,    0.07015078,     0.6571703, ,    0.07577833,     0.7182061, ,    0.08234652,     0.7787652, ,    0.08996517,     0.8388007, ,    0.09878259,     0.8982663, , 
   0.06144768,     0.5338612, ,    0.05904137,     0.4716859, ,     0.0577567,     0.4092297, ,    0.05762068,      0.346543, ,    0.05891826,     0.2836766, ,    0.06194004,     0.2206813, ,    0.06489718,     0.5957058, ,    0.06974898,     0.6571703, ,    0.07537121,     0.7182061, ,    0.08193101,     0.7787652, ,    0.08953049,     0.8388007, ,    0.09832027,     0.8982663, , 
   0.06114069,     0.5338612, ,      0.058763,     0.4716859, ,    0.05751473,     0.4092297, ,    0.05743135,      0.346543, ,    0.05876142,     0.2836766, ,    0.06183514,     0.2206813, ,    0.06455541,     0.5957058, ,    0.06936767,     0.6571703, ,    0.07498609,     0.7182061, ,    0.08153915,     0.7787652, ,    0.08912171,     0.8388007, ,    0.09788623,     0.8982663, , 
