CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.04199455,     0.2591569, ,     0.0400852,     0.2000713, ,    0.03898581,     0.1408596, ,    0.03880792,     0.0815716, ,    0.03959829,    0.02225689, ,    0.04302188,   -0.03703474, ,    0.04526956,     0.3180671, ,    0.04993277,     0.3767528, ,    0.05630747,     0.4351654, ,     0.0634186,     0.4932567, ,    0.07176615,     0.5509791, ,    0.08202004,      0.608286, , 
   0.04092199,     0.2591569, ,    0.03903721,     0.2000713, ,    0.03798818,     0.1408596, ,    0.03786171,     0.0815716, ,    0.03862573,    0.02225689, ,     0.0422489,   -0.03703474, ,    0.04398385,     0.3180671, ,    0.04894142,     0.3767528, ,    0.05522576,     0.4351654, ,    0.06224901,     0.4932567, ,    0.07087604,     0.5509791, ,    0.08056362,      0.608286, , 
   0.04013296,     0.2591569, ,    0.03823543,     0.2000713, ,    0.03719855,     0.1408596, ,    0.03705569,     0.0815716, ,     0.0377986,    0.02225689, ,     0.0415325,   -0.03703474, ,    0.04322885,     0.3180671, ,    0.04820585,     0.3767528, ,    0.05441162,     0.4351654, ,    0.06153077,     0.4932567, ,    0.06999136,     0.5509791, ,    0.07992001,      0.608286, , 
   0.04028636,     0.2591569, ,    0.03812649,     0.2000713, ,    0.03680531,     0.1408596, ,    0.03633946,     0.0815716, ,    0.03708078,    0.02225689, ,    0.04090955,   -0.03703474, ,    0.04228131,     0.3180671, ,    0.04717541,     0.3767528, ,    0.05341785,     0.4351654, ,    0.06047751,     0.4932567, ,    0.06884636,     0.5509791, ,    0.07895919,      0.608286, , 
   0.03944079,     0.2591569, ,    0.03735905,     0.2000713, ,    0.03610337,     0.1408596, ,    0.03570331,     0.0815716, ,    0.03646524,    0.02225689, ,    0.04037242,   -0.03703474, ,      0.041633,     0.3180671, ,    0.04646994,     0.3767528, ,    0.05266275,     0.4351654, ,    0.05974648,     0.4932567, ,    0.06818581,     0.5509791, ,    0.07846767,      0.608286, , 
   0.03864571,     0.2591569, ,    0.03663496,     0.2000713, ,    0.03543968,     0.1408596, ,    0.03509569,     0.0815716, ,    0.03588154,    0.02225689, ,    0.03988854,   -0.03703474, ,    0.04103813,     0.3180671, ,    0.04581427,     0.3767528, ,    0.05195553,     0.4351654, ,    0.05906189,     0.4932567, ,    0.06757699,     0.5509791, ,    0.07802897,      0.608286, , 
   0.03790828,     0.2591569, ,    0.03596427,     0.2000713, ,     0.0348281,     0.1408596, ,    0.03453343,     0.0815716, ,    0.03534561,    0.02225689, ,    0.03948938,   -0.03703474, ,    0.04047098,     0.3180671, ,    0.04522355,     0.3767528, ,    0.05132417,     0.4351654, ,    0.05843796,     0.4932567, ,    0.06701398,     0.5509791, ,    0.07757062,      0.608286, , 
   0.03718637,     0.2591569, ,     0.0353066,     0.2000713, ,    0.03422927,     0.1408596, ,    0.03398279,     0.0815716, ,    0.03482286,    0.02225689, ,    0.03911674,   -0.03703474, ,     0.0399115,     0.3180671, ,    0.04465435,     0.3767528, ,    0.05071705,     0.4351654, ,    0.05783191,     0.4932567, ,     0.0664622,     0.5509791, ,    0.07710221,      0.608286, , 
   0.03647037,     0.2591569, ,     0.0346534,     0.2000713, ,    0.03363388,     0.1408596, ,    0.03343439,     0.0815716, ,    0.03430427,    0.02225689, ,    0.03875392,   -0.03703474, ,    0.03936042,     0.3180671, ,    0.04409515,     0.3767528, ,    0.05011899,     0.4351654, ,    0.05723387,     0.4932567, ,    0.06591731,     0.5509791, ,    0.07663956,      0.608286, , 
   0.03580933,     0.2591569, ,    0.03404225,     0.2000713, ,    0.03306657,     0.1408596, ,    0.03289768,     0.0815716, ,    0.03380021,    0.02225689, ,    0.03840414,   -0.03703474, ,    0.03882012,     0.3180671, ,    0.04354454,     0.3767528, ,    0.04953721,     0.4351654, ,    0.05665597,     0.4932567, ,    0.06538475,     0.5509791, ,    0.07572081,      0.608286, , 
    0.0353295,     0.2591569, ,    0.03357468,     0.2000713, ,    0.03260386,     0.1408596, ,    0.03242326,     0.0815716, ,    0.03336492,    0.02225689, ,    0.03810634,   -0.03703474, ,    0.03832801,     0.3180671, ,    0.04303568,     0.3767528, ,    0.04902713,     0.4351654, ,    0.05616723,     0.4932567, ,    0.06492178,     0.5509791, ,    0.07533148,      0.608286, , 
