CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
    0.0490568,     0.3960624, ,    0.04747819,     0.3431467, ,    0.04655864,     0.2900017, ,    0.04658534,     0.2366727, ,    0.04755701,      0.183205, ,     0.0498591,     0.1296442, ,     0.0512894,     0.4487044, ,     0.0545791,     0.5010285, ,    0.05868509,     0.5529911, ,    0.06382339,     0.6045494, ,    0.06997703,     0.6556613, ,    0.07739114,     0.7062856, , 
   0.04888946,     0.3960624, ,    0.04732392,     0.3431467, ,    0.04641779,     0.2900017, ,    0.04645929,     0.2366727, ,    0.04744985,      0.183205, ,    0.04978239,     0.1296442, ,    0.05110891,     0.4487044, ,    0.05435187,     0.5010285, ,    0.05837941,     0.5529911, ,    0.06347378,     0.6045494, ,    0.06963771,     0.6556613, ,    0.07707391,     0.7062856, , 
   0.04873959,     0.3960624, ,    0.04718077,     0.3431467, ,    0.04628817,     0.2900017, ,    0.04634435,     0.2366727, ,    0.04735335,      0.183205, ,    0.04971684,     0.1296442, ,    0.05095137,     0.4487044, ,    0.05414306,     0.5010285, ,    0.05808901,     0.5529911, ,    0.06314149,     0.6045494, ,    0.06931828,     0.6556613, ,    0.07677856,     0.7062856, , 
   0.04859922,     0.3960624, ,     0.0470466,     0.3431467, ,    0.04616743,     0.2900017, ,    0.04623786,     0.2366727, ,    0.04726494,      0.183205, ,    0.04965953,     0.1296442, ,    0.05080387,     0.4487044, ,    0.05394351,     0.5010285, ,    0.05780711,     0.5529911, ,    0.06281954,     0.6045494, ,    0.06901109,     0.6556613, ,    0.07649704,     0.7062856, , 
   0.04845929,     0.3960624, ,    0.04691343,     0.3431467, ,    0.04604789,     0.2900017, ,    0.04613262,     0.2366727, ,    0.04717785,      0.183205, ,    0.04960361,     0.1296442, ,     0.0506553,     0.4487044, ,    0.05374275,     0.5010285, ,    0.05752828,     0.5529911, ,    0.06250443,     0.6045494, ,    0.06870975,     0.6556613, ,    0.07622015,     0.7062856, , 
   0.04832074,     0.3960624, ,    0.04678233,     0.3431467, ,    0.04593061,     0.2900017, ,    0.04602943,     0.2366727, ,    0.04709255,      0.183205, ,    0.04954922,     0.1296442, ,    0.05050551,     0.4487044, ,     0.0535402,     0.5010285, ,    0.05726099,     0.5529911, ,    0.06221578,     0.6045494, ,    0.06843286,     0.6556613, ,    0.07595883,     0.7062856, , 
   0.04818342,     0.3960624, ,    0.04665369,     0.3431467, ,    0.04581587,     0.2900017, ,    0.04592882,     0.2366727, ,    0.04700982,      0.183205, ,     0.0494975,     0.1296442, ,    0.05035633,     0.4487044, ,    0.05334249,     0.5010285, ,     0.0570012,     0.5529911, ,     0.0619343,     0.6045494, ,    0.06816363,     0.6556613, ,    0.07570494,     0.7062856, , 
   0.04804759,     0.3960624, ,    0.04652866,     0.3431467, ,     0.0457049,     0.2900017, ,    0.04583213,     0.2366727, ,     0.0469311,      0.183205, ,    0.04944996,     0.1296442, ,    0.05020719,     0.4487044, ,     0.0531512,     0.5010285, ,    0.05675208,     0.5529911, ,    0.06166186,     0.6045494, ,    0.06790334,     0.6556613, ,    0.07546088,     0.7062856, , 
   0.04791815,     0.3960624, ,    0.04641006,     0.3431467, ,    0.04560028,     0.2900017, ,    0.04574154,     0.2366727, ,    0.04685834,      0.183205, ,    0.04940882,     0.1296442, ,    0.05006415,     0.4487044, ,    0.05296783,     0.5010285, ,    0.05651361,     0.5529911, ,    0.06139966,     0.6045494, ,    0.06765252,     0.6556613, ,    0.07522665,     0.7062856, , 
   0.04779547,     0.3960624, ,    0.04629863,     0.3431467, ,    0.04550283,     0.2900017, ,    0.04565787,     0.2366727, ,    0.04679189,      0.183205, ,    0.04937275,     0.1296442, ,     0.0499248,     0.4487044, ,    0.05278821,     0.5010285, ,    0.05629093,     0.5529911, ,    0.06116258,     0.6045494, ,    0.06742491,     0.6556613, ,    0.07501542,     0.7062856, , 

