0.20122,0.86702,0.20122,0.86702,-1.8906e-63
0.26656,0.8047,0.26656,0.8047,1.2781e-57
0.27042,0.84126,0.27042,0.84126,-7.7278e-59
0.29969,0.85216,0.29969,0.85216,-7.6809e-53
0.28168,0.89242,0.28168,0.89242,-3.437e-60
0.28556,0.93263,0.28556,0.93263,-1.3644e-64
0.27476,0.95825,0.27476,0.95825,7.061e-71
0.30448,1.0459,0.30448,1.0459,2.5936e-63
0.2755,1.0826,0.2755,1.0826,2.3074e-63
0.25735,1.1009,0.25735,1.1009,3.9678e-65
0.21731,1.1193,0.21731,1.1193,-3.9671e-71
0.20299,1.1668,0.20299,1.1668,-3.5085e-71
0.21783,1.207,0.21783,1.207,-4.4727e-65
0.19979,1.2436,0.19979,1.2436,-5.753e-66
0.20733,1.2838,0.20733,1.2838,-1.2292e-58
0.21137,1.3496,0.21137,1.3496,-5.61e-50
0.15687,1.3936,0.15687,1.3936,-1.5743e-49
0.17532,1.4265,0.17532,1.4265,2.7089e-45
0.23381,1.441,0.23381,1.441,-2.1289e-42
0.29216,1.4335,0.29216,1.4335,3.2037e-42
0.248,1.3715,0.248,1.3715,-5.5248e-47
0.25137,1.3239,0.25137,1.3239,-1.7235e-52
0.2548,1.2874,0.2548,1.2874,1.7545e-53
0.29871,1.3055,0.29871,1.3055,5.9216e-45
0.33487,1.247,0.33487,1.247,-4.85e-38
0.27964,1.1667,0.27964,1.1667,2.5404e-53
0.39275,1.1591,0.39275,1.1591,-1.4047e-32
0.44009,1.1407,0.44009,1.1407,-2.1323e-28
0.41435,1.1078,0.41435,1.1078,-1.7303e-35
0.43597,1.0602,0.43597,1.0602,-3.7862e-40
0.43582,1.0346,0.43582,1.0346,-3.462e-45
0.46124,1.0126,0.46124,1.0126,-4.3462e-45
0.49031,0.99064,0.49031,0.99064,2.9549e-37
0.42468,1.0018,0.42468,1.0018,-2.7765e-48
0.32964,0.98006,0.32964,0.98006,3.6652e-61
0.32932,0.92521,0.32932,0.92521,2.7657e-53
0.36202,0.89954,0.36202,0.89954,1.1503e-43
0.34355,0.86302,0.34355,0.86302,3.8165e-44
0.33952,0.79722,0.33952,0.79722,-6.9311e-43
0.41263,0.81532,0.41263,0.81532,2.2767e-29
0.44889,0.77501,0.44889,0.77501,3.1618e-25
0.51053,0.70539,0.51053,0.70539,4.4775e-20
0.52962,0.84794,0.52962,0.84794,4.1252e-16
0.48979,0.90289,0.48979,0.90289,2.2104e-25
0.4169,0.92134,0.4169,0.92134,3.6032e-37
0.53383,0.943,0.53383,0.943,4.1371e-24
0.5307,1.0308,0.5307,1.0308,1.9677e-35
0.49472,1.1186,0.49472,1.1186,-8.3245e-27
0.54592,1.1368,0.54592,1.1368,2.452e-18
0.48471,1.2795,0.48471,1.2795,-6.9884e-18
0.38258,1.2907,0.38258,1.2907,-3.368e-30
0.36474,1.3602,0.36474,1.3602,-4.2321e-36
0.36549,1.4882,0.36549,1.4882,-3.1518e-37
0.38035,1.532,0.38035,1.532,3.2493e-35
0.32205,1.5505,0.32205,1.5505,2.8881e-39
0.57093,1.6632,0.57093,1.6632,-2.4398e-09
0.6625,1.7178,0.6625,1.7178,2.1397e-05
0.73213,1.7652,0.73213,1.7652,2.4699e-05
0.91084,1.7392,0.91084,1.7392,2.2134e-05
0.81546,1.659,0.81546,1.659,1.6537e-05
0.60721,1.6266,0.60721,1.6266,-1.2877e-08
0.64695,1.557,0.64695,1.557,2.0666e-05
0.69054,1.5203,0.69054,1.5203,1.5049e-05
0.62115,1.5132,0.62115,1.5132,3.3788e-06
0.46387,1.4587,0.46387,1.4587,1.6521e-24
0.55132,1.4329,0.55132,1.4329,1.2985e-13
0.48514,1.3526,0.48514,1.3526,2.0296e-22
0.66415,1.3778,0.66415,1.3778,2.9022e-07
0.7005,1.3521,0.7005,1.3521,1.0085e-06
0.7927,1.5128,0.7927,1.5128,1.2667e-05
0.86201,1.5053,0.86201,1.5053,1.5391e-05
0.88078,1.593,0.88078,1.593,1.7598e-05
0.90516,1.3955,0.90516,1.3955,6.5408e-06
0.98162,1.3624,0.98162,1.3624,1.5287e-05
1.0467,1.2599,1.0467,1.2599,1.1063e-05
0.92627,1.2602,0.92627,1.2602,1.5182e-05
0.84702,1.4395,0.84702,1.4395,1.0917e-05
0.76992,1.3629,0.76992,1.3629,1.0011e-05
0.75864,1.3081,0.75864,1.3081,1.9276e-05
0.78406,1.2861,0.78406,1.2861,4.9982e-06
0.71059,1.2058,0.71059,1.2058,9.9774e-06
0.76162,1.1947,0.76162,1.1947,1.2466e-05
0.70672,1.1693,0.70672,1.1693,1.0938e-06
0.62247,1.1183,0.62247,1.1183,4.5603e-14
0.71728,1.1034,0.71728,1.1034,2.7769e-09
0.76828,1.085,0.76828,1.085,1.1403e-08
0.89625,1.1213,0.89625,1.1213,1.4446e-05
0.86657,1.0409,0.86657,1.0409,3.4609e-06
0.90646,0.99694,0.90646,0.99694,7.5634e-07
0.84439,0.99344,0.84439,0.99344,2.0671e-09
0.76791,1.0229,0.76791,1.0229,6.9486e-12
0.68755,1.0121,0.68755,1.0121,5.1159e-20
0.68711,0.93897,0.68711,0.93897,2.7754e-12
0.71971,0.89502,0.71971,0.89502,4.3524e-08
0.66845,0.86955,0.66845,0.86955,2.9803e-08
0.66826,0.83664,0.66826,0.83664,5.8193e-07
0.70835,0.82557,0.70835,0.82557,6.0361e-06
0.67897,0.79639,0.67897,0.79639,1.2226e-05
0.64239,0.78186,0.64239,0.78186,1.4153e-06
0.69664,0.69763,0.69664,0.69763,3.1531e-08
0.71831,0.65736,0.71831,0.65736,8.3935e-10
0.63427,0.64294,0.63427,0.64294,9.778e-16
0.69258,0.62817,0.69258,0.62817,1.699e-12
0.72528,0.6025,0.72528,0.6025,8.6285e-09
0.71042,0.55866,0.71042,0.55866,1.0699e-07
0.67042,0.58435,0.67042,0.58435,1.8786e-11
0.5939,0.60647,0.5939,0.60647,5.8818e-21
0.58989,0.54432,0.58989,0.54432,1.0839e-17
0.62611,0.4967,0.62611,0.4967,6.6414e-13
0.57848,0.46757,0.57848,0.46757,9.1835e-19
0.53805,0.42013,0.53805,0.42013,1.6061e-17
0.53056,0.38724,0.53056,0.38724,1.9446e-13
0.61082,0.37974,0.61082,0.37974,8.1726e-06
0.65822,0.37231,0.65822,0.37231,8.4731e-06
0.63952,0.29557,0.63952,0.29557,1.6826e-05
0.7312,0.36848,0.7312,0.36848,5.1661e-06
0.76414,0.38302,0.76414,0.38302,4.5657e-06
0.73565,0.50375,0.73565,0.50375,2.4619e-05
0.8198,0.53645,0.8198,0.53645,7.9537e-06
0.88172,0.51437,0.88172,0.51437,1.5374e-05
0.90697,0.46312,0.90697,0.46312,1.3302e-05
0.90299,0.40828,0.90299,0.40828,2.0823e-05
0.98345,0.43368,0.98345,0.43368,2.9394e-05
0.95466,0.50322,0.95466,0.50322,5.8657e-06
0.96949,0.5434,0.96949,0.5434,1.5416e-05
1.0169,0.54329,1.0169,0.54329,1.9208e-05
0.95154,0.59464,0.95154,0.59464,5.6981e-06
0.8169,0.66443,0.8169,0.66443,1.0003e-05
0.94835,0.67143,0.94835,0.67143,1.116e-05
1.007,0.71882,1.007,0.71882,1.2362e-05
1.0762,0.68209,1.0762,0.68209,5.3816e-06
1.1018,0.70396,1.1018,0.70396,1.8453e-05
0.97074,0.75547,0.97074,0.75547,7.7604e-06
0.98953,0.84683,0.98953,0.84683,1.3818e-05
0.99348,0.89801,0.99348,0.89801,1.3447e-05
0.93143,0.89816,0.93143,0.89816,1.4215e-05
0.93169,0.94204,0.93169,0.94204,1.9446e-05
0.84385,0.90203,0.84385,0.90203,1.2949e-05
0.88018,0.87269,0.88018,0.87269,1.6911e-05
0.8253,0.85089,0.8253,0.85089,8.9441e-06
0.7521,0.81816,0.7521,0.81816,1.3714e-05
0.75971,0.86933,0.75971,0.86933,9.6607e-06
0.76729,0.91684,0.76729,0.91684,1.4634e-07
0.78575,0.95336,0.78575,0.95336,4.3792e-09
0.80044,0.96795,0.80044,0.96795,9.812e-10
0.97921,0.95289,0.97921,0.95289,1.2903e-05
0.97942,0.98945,0.97942,0.98945,1.2092e-05
0.97962,1.0224,0.97962,1.0224,1.4371e-05
1.0378,0.98566,1.0378,0.98566,1.1904e-05
