CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.04942965,     0.3412541, ,    0.05239602,     0.3965931, ,    0.05613971,     0.4516749, ,    0.06076941,     0.5064571, ,    0.06640913,     0.5608979, ,    0.07329714,     0.6149559, , 
   0.04834764,     0.3412541, ,    0.05126868,     0.3965931, ,    0.05497645,     0.4516749, ,    0.05956312,     0.5064571, ,    0.06514093,     0.5608979, ,    0.07178996,     0.6149559, , 
   0.04740347,     0.3412541, ,     0.0502959,     0.3965931, ,    0.05397488,     0.4516749, ,    0.05852864,     0.5064571, ,    0.06405382,     0.5608979, ,     0.0706212,     0.6149559, , 
   0.04653218,     0.3412541, ,    0.04939982,     0.3965931, ,    0.05305251,     0.4516749, ,    0.05757734,     0.5064571, ,    0.06305656,     0.5608979, ,    0.06955591,     0.6149559, , 
   0.04569938,     0.3412541, ,    0.04854405,     0.3965931, ,    0.05217124,     0.4516749, ,    0.05666819,     0.5064571, ,    0.06210351,     0.5608979, ,      0.068539,     0.6149559, , 
   0.04495162,     0.3412541, ,    0.04777322,     0.3965931, ,    0.05137724,     0.4516749, ,    0.05584845,     0.5064571, ,    0.06124549,     0.5608979, ,     0.0676269,     0.6149559, , 
   0.04429781,     0.3412541, ,    0.04709711,     0.3965931, ,    0.05068117,     0.4516749, ,    0.05512961,     0.5064571, ,    0.06049304,     0.5608979, ,     0.0668299,     0.6149559, , 
   0.04366302,     0.3412541, ,     0.0464398,     0.3965931, ,    0.05000548,     0.4516749, ,    0.05443179,     0.5064571, ,    0.05976294,     0.5608979, ,    0.06605768,     0.6149559, , 
   0.04305006,     0.3412541, ,    0.04580341,     0.3965931, ,    0.04935225,     0.4516749, ,     0.0537567,     0.5064571, ,    0.05905638,     0.5608979, ,    0.06531084,     0.6149559, , 
   0.04248327,     0.3412541, ,    0.04521517,     0.3965931, ,    0.04874815,     0.4516749, ,    0.05313223,     0.5064571, ,    0.05840303,     0.5608979, ,    0.06462077,     0.6149559, , 
   0.04198116,     0.3412541, ,    0.04469594,     0.3965931, ,    0.04821425,     0.4516749, ,    0.05257965,     0.5064571, ,    0.05782545,     0.5608979, ,    0.06401265,     0.6149559, , 
   0.04148697,     0.3412541, ,    0.04418581,     0.3965931, ,    0.04768923,     0.4516749, ,    0.05203648,     0.5064571, ,    0.05725804,     0.5608979, ,    0.06341559,     0.6149559, , 
   0.04101585,     0.3412541, ,    0.04369987,     0.3965931, ,    0.04718731,     0.4516749, ,    0.05151713,     0.5064571, ,    0.05671574,     0.5608979, ,    0.06284511,     0.6149559, , 
   0.04056909,     0.3412541, ,    0.04323812,     0.3965931, ,    0.04671077,     0.4516749, ,    0.05102397,     0.5064571, ,    0.05620082,     0.5608979, ,    0.06230345,     0.6149559, , 
   0.04015251,     0.3412541, ,    0.04280796,     0.3965931, ,    0.04626858,     0.4516749, ,    0.05056585,     0.5064571, ,    0.05572274,     0.5608979, ,    0.06180046,     0.6149559, , 
   0.03975119,     0.3412541, ,    0.04239372,     0.3965931, ,    0.04584259,     0.4516749, ,    0.05012439,     0.5064571, ,    0.05526237,     0.5608979, ,    0.06131648,     0.6149559, , 
   0.03936758,     0.3412541, ,    0.04200041,     0.3965931, ,    0.04543838,     0.4516749, ,    0.04970417,     0.5064571, ,    0.05482422,     0.5608979, ,     0.0608559,     0.6149559, , 
    0.0390015,     0.3412541, ,    0.04162551,     0.3965931, ,    0.04505221,     0.4516749, ,    0.04930259,     0.5064571, ,    0.05440532,     0.5608979, ,    0.06041575,     0.6149559, , 
    0.0386452,     0.3412541, ,    0.04126093,     0.3965931, ,    0.04467768,     0.4516749, ,    0.04891562,     0.5064571, ,    0.05400061,     0.5608979, ,     0.0599898,     0.6149559, , 
   0.03830705,     0.3412541, ,    0.04091569,     0.3965931, ,     0.0443235,     0.4516749, ,       0.04855,     0.5064571, ,    0.05361832,     0.5608979, ,    0.05958755,     0.6149559, , 
   0.03798109,     0.3412541, ,    0.04058446,     0.3965931, ,    0.04398498,     0.4516749, ,     0.0482009,     0.5064571, ,    0.05325414,     0.5608979, ,    0.05920522,     0.6149559, , 
     0.037669,     0.3412541, ,    0.04026697,     0.3965931, ,    0.04366103,     0.4516749, ,     0.0478669,     0.5064571, ,    0.05290556,     0.5608979, ,    0.05883927,     0.6149559, , 
   0.03736593,     0.3412541, ,    0.03995895,     0.3965931, ,    0.04334716,     0.4516749, ,    0.04754552,     0.5064571, ,    0.05257255,     0.5608979, ,    0.05848225,     0.6149559, , 
   0.03707189,     0.3412541, ,    0.03966118,     0.3965931, ,    0.04304481,     0.4516749, ,    0.04723679,     0.5064571, ,    0.05225194,     0.5608979, ,    0.05813712,     0.6149559, , 
   0.03679213,     0.3412541, ,    0.03937889,     0.3965931, ,    0.04275921,     0.4516749, ,    0.04694565,     0.5064571, ,    0.05194941,     0.5608979, ,    0.05781398,     0.6149559, , 
   0.03652044,     0.3412541, ,    0.03910548,     0.3965931, ,    0.04248359,     0.4516749, ,    0.04666441,     0.5064571, ,    0.05165644,     0.5608979, ,    0.05750428,     0.6149559, , 
   0.03625336,     0.3412541, ,    0.03883695,     0.3965931, ,    0.04221304,     0.4516749, ,    0.04638832,     0.5064571, ,    0.05136865,     0.5608979, ,    0.05720039,     0.6149559, , 
   0.03599306,     0.3412541, ,    0.03857562,     0.3965931, ,    0.04194994,     0.4516749, ,    0.04611982,     0.5064571, ,    0.05108843,     0.5608979, ,    0.05690831,     0.6149559, , 
   0.03574288,     0.3412541, ,    0.03832483,     0.3965931, ,     0.0416978,     0.4516749, ,    0.04586263,     0.5064571, ,    0.05081987,     0.5608979, ,    0.05662959,     0.6149559, , 
   0.03550203,     0.3412541, ,    0.03808367,     0.3965931, ,    0.04145564,     0.4516749, ,     0.0456157,     0.5064571, ,    0.05056196,     0.5608979, ,    0.05636228,     0.6149559, , 
   0.03526627,     0.3412541, ,    0.03784757,     0.3965931, ,    0.04121849,     0.4516749, ,    0.04537377,     0.5064571, ,    0.05030909,     0.5608979, ,    0.05610369,     0.6149559, , 

