CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.03752377,     0.2857008, ,    0.03662917,     0.2299765, ,    0.03657119,     0.1741247, ,    0.03778846,     0.1181892, ,    0.04022751,    0.06221371, ,     0.0439051,   0.006242158, ,    0.03936758,     0.3412541, ,    0.04200041,     0.3965931, ,    0.04543838,     0.4516749, ,    0.04970417,     0.5064571, ,    0.05482422,     0.5608979, ,     0.0608559,     0.6149559, , 
   0.03716707,     0.2857008, ,    0.03628641,     0.2299765, ,    0.03624881,     0.1741247, ,    0.03752282,     0.1181892, ,    0.03997936,    0.06221371, ,     0.0436845,   0.006242158, ,     0.0390015,     0.3412541, ,    0.04162551,     0.3965931, ,    0.04505221,     0.4516749, ,    0.04930259,     0.5064571, ,    0.05440532,     0.5608979, ,    0.06041575,     0.6149559, , 
   0.03681899,     0.2857008, ,    0.03595112,     0.2299765, ,    0.03592983,     0.1741247, ,    0.03723997,     0.1181892, ,    0.03973154,    0.06221371, ,    0.04347001,   0.006242158, ,     0.0386452,     0.3412541, ,    0.04126093,     0.3965931, ,    0.04467768,     0.4516749, ,    0.04891562,     0.5064571, ,    0.05400061,     0.5608979, ,     0.0599898,     0.6149559, , 
   0.03648811,     0.2857008, ,     0.0356335,     0.2299765, ,    0.03562936,     0.1741247, ,    0.03697399,     0.1181892, ,    0.03949968,    0.06221371, ,    0.04326881,   0.006242158, ,    0.03830705,     0.3412541, ,    0.04091569,     0.3965931, ,     0.0443235,     0.4516749, ,       0.04855,     0.5064571, ,    0.05361832,     0.5608979, ,    0.05958755,     0.6149559, , 
   0.03616808,     0.2857008, ,    0.03532574,     0.2299765, ,    0.03533762,     0.1741247, ,    0.03671199,     0.1181892, ,    0.03929992,    0.06221371, ,     0.0430904,   0.006242158, ,    0.03798109,     0.3412541, ,    0.04058446,     0.3965931, ,    0.04398498,     0.4516749, ,     0.0482009,     0.5064571, ,    0.05325414,     0.5608979, ,    0.05920522,     0.6149559, , 
   0.03586265,     0.2857008, ,    0.03503053,     0.2299765, ,    0.03505622,     0.1741247, ,    0.03645992,     0.1181892, ,    0.03910946,    0.06221371, ,    0.04292009,   0.006242158, ,      0.037669,     0.3412541, ,    0.04026697,     0.3965931, ,    0.04366103,     0.4516749, ,     0.0478669,     0.5064571, ,    0.05290556,     0.5608979, ,    0.05883927,     0.6149559, , 
   0.03556546,     0.2857008, ,    0.03474301,     0.2299765, ,    0.03478197,     0.1741247, ,    0.03621347,     0.1181892, ,     0.0388978,    0.06221371, ,    0.04273844,   0.006242158, ,    0.03736593,     0.3412541, ,    0.03995895,     0.3965931, ,    0.04334716,     0.4516749, ,    0.04754552,     0.5064571, ,    0.05257255,     0.5608979, ,    0.05848225,     0.6149559, , 
   0.03527605,     0.2857008, ,    0.03446215,     0.2299765, ,    0.03451374,     0.1741247, ,    0.03597305,     0.1181892, ,    0.03869106,    0.06221371, ,    0.04256161,   0.006242158, ,    0.03707189,     0.3412541, ,    0.03966118,     0.3965931, ,    0.04304481,     0.4516749, ,    0.04723679,     0.5064571, ,    0.05225194,     0.5608979, ,    0.05813712,     0.6149559, , 
   0.03500001,     0.2857008, ,     0.0341935,     0.2299765, ,    0.03425701,     0.1741247, ,    0.03574423,     0.1181892, ,    0.03849494,    0.06221371, ,     0.0423933,   0.006242158, ,    0.03679213,     0.3412541, ,    0.03937889,     0.3965931, ,    0.04275921,     0.4516749, ,    0.04694565,     0.5064571, ,    0.05194941,     0.5608979, ,    0.05781398,     0.6149559, , 
   0.03473148,     0.2857008, ,    0.03393174,     0.2299765, ,    0.03400643,     0.1741247, ,     0.0355213,     0.1181892, ,    0.03830519,    0.06221371, ,    0.04223678,   0.006242158, ,    0.03652044,     0.3412541, ,    0.03910548,     0.3965931, ,    0.04248359,     0.4516749, ,    0.04666441,     0.5064571, ,    0.05165644,     0.5608979, ,    0.05750428,     0.6149559, , 
   0.03446706,     0.2857008, ,    0.03367316,     0.2299765, ,    0.03375824,     0.1741247, ,    0.03530069,     0.1181892, ,    0.03811779,    0.06221371, ,    0.04208374,   0.006242158, ,    0.03625336,     0.3412541, ,    0.03883695,     0.3965931, ,    0.04221304,     0.4516749, ,    0.04638832,     0.5064571, ,    0.05136865,     0.5608979, ,    0.05720039,     0.6149559, , 
   0.03420836,     0.2857008, ,    0.03341839,     0.2299765, ,    0.03351271,     0.1741247, ,    0.03508244,     0.1181892, ,    0.03793286,    0.06221371, ,    0.04192403,   0.006242158, ,    0.03599306,     0.3412541, ,    0.03857562,     0.3965931, ,    0.04194994,     0.4516749, ,    0.04611982,     0.5064571, ,    0.05108843,     0.5608979, ,    0.05690831,     0.6149559, , 
   0.03395947,     0.2857008, ,    0.03317234,     0.2299765, ,    0.03327443,     0.1741247, ,    0.03487072,     0.1181892, ,    0.03775233,    0.06221371, ,    0.04176554,   0.006242158, ,    0.03574288,     0.3412541, ,    0.03832483,     0.3965931, ,     0.0416978,     0.4516749, ,    0.04586263,     0.5064571, ,    0.05081987,     0.5608979, ,    0.05662959,     0.6149559, , 
   0.03371993,     0.2857008, ,    0.03293495,     0.2299765, ,     0.0330435,     0.1741247, ,    0.03466568,     0.1181892, ,    0.03757629,    0.06221371, ,    0.04161075,   0.006242158, ,    0.03550203,     0.3412541, ,    0.03808367,     0.3965931, ,    0.04145564,     0.4516749, ,     0.0456157,     0.5064571, ,    0.05056196,     0.5608979, ,    0.05636228,     0.6149559, , 
   0.03348535,     0.2857008, ,    0.03270176,     0.2299765, ,    0.03281571,     0.1741247, ,    0.03446278,     0.1181892, ,    0.03740209,    0.06221371, ,    0.04145821,   0.006242158, ,    0.03526627,     0.3412541, ,    0.03784757,     0.3965931, ,    0.04121849,     0.4516749, ,    0.04537377,     0.5064571, ,    0.05030909,     0.5608979, ,    0.05610369,     0.6149559, , 

