CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.05310424,     0.3488545, ,     0.0515932,     0.2891998, ,    0.05105653,     0.2293777, ,    0.05155371,     0.1694373, ,    0.05319354,     0.1094278, ,    0.05622483,    0.04939835, ,    0.05573753,     0.4082932, ,    0.05938252,     0.4674674, ,    0.06426846,     0.5263291, ,    0.07075016,     0.5848312, ,    0.07807755,     0.6429267, ,    0.07716861,     0.7005699, , 
   0.05196879,     0.3488545, ,    0.05050144,     0.2891998, ,    0.04999915,     0.2293777, ,    0.05053386,     0.1694373, ,    0.05221428,     0.1094278, ,    0.05531371,    0.04939835, ,    0.05448081,     0.4082932, ,    0.05803549,     0.4674674, ,    0.06278743,     0.5263291, ,    0.06913898,     0.5848312, ,    0.07636259,     0.6429267, ,    0.07646695,     0.7005699, , 
    0.0510819,     0.3488545, ,    0.04966294,     0.2891998, ,    0.04919207,     0.2293777, ,     0.0497472,     0.1694373, ,    0.05144412,     0.1094278, ,    0.05458973,    0.04939835, ,    0.05348685,     0.4082932, ,    0.05697527,     0.4674674, ,    0.06162188,     0.5263291, ,    0.06788445,     0.5848312, ,    0.07511612,     0.6429267, ,    0.07580349,     0.7005699, , 
   0.05013484,     0.3488545, ,    0.04872934,     0.2891998, ,    0.04826825,     0.2293777, ,    0.04883758,     0.1694373, ,    0.05057771,     0.1094278, ,    0.05383419,    0.04939835, ,     0.0525172,     0.4082932, ,    0.05594029,     0.4674674, ,    0.06048254,     0.5263291, ,    0.06665743,     0.5848312, ,    0.07393372,     0.6429267, ,     0.0751634,     0.7005699, , 
   0.04919361,     0.3488545, ,     0.0477776,     0.2891998, ,    0.04732018,     0.2293777, ,     0.0479172,     0.1694373, ,    0.04974962,     0.1094278, ,     0.0531402,    0.04939835, ,    0.05161501,     0.4082932, ,    0.05497606,     0.4674674, ,    0.05941694,     0.5263291, ,     0.0655092,     0.5848312, ,    0.07285936,     0.6429267, ,    0.07460593,     0.7005699, , 
   0.04860866,     0.3488545, ,    0.04723334,     0.2891998, ,    0.04679567,     0.2293777, ,    0.04738677,     0.1694373, ,    0.04918277,     0.1094278, ,    0.05258663,    0.04939835, ,    0.05094354,     0.4082932, ,    0.05424502,     0.4674674, ,       0.05861,     0.5263291, ,    0.06463939,     0.5848312, ,    0.07192824,     0.6429267, ,    0.07408615,     0.7005699, , 
   0.04808707,     0.3488545, ,    0.04676242,     0.2891998, ,    0.04634874,     0.2293777, ,    0.04693078,     0.1694373, ,    0.04867303,     0.1094278, ,    0.05206504,    0.04939835, ,    0.05032117,     0.4082932, ,    0.05356369,     0.4674674, ,    0.05785891,     0.5263291, ,    0.06382875,     0.5848312, ,    0.07102075,     0.6429267, ,    0.07360138,     0.7005699, , 
   0.04753076,     0.3488545, ,     0.0462337,     0.2891998, ,    0.04583807,     0.2293777, ,     0.0464289,     0.1694373, ,    0.04817959,     0.1094278, ,    0.05158489,    0.04939835, ,     0.0497464,     0.4082932, ,     0.0529349,     0.4674674, ,    0.05716449,     0.5263291, ,    0.06307936,     0.5848312, ,    0.07019407,     0.6429267, ,    0.07314438,     0.7005699, , 
    0.0470286,     0.3488545, ,    0.04575438,     0.2891998, ,    0.04537263,     0.2293777, ,    0.04596994,     0.1694373, ,    0.04772487,     0.1094278, ,    0.05113586,    0.04939835, ,    0.04922192,     0.4082932, ,    0.05236024,     0.4674674, ,    0.05653005,     0.5263291, ,     0.0623908,     0.5848312, ,    0.06943856,     0.6429267, ,     0.0727196,     0.7005699, , 
   0.04656886,     0.3488545, ,    0.04531562,     0.2891998, ,     0.0449446,     0.2293777, ,     0.0455452,     0.1694373, ,    0.04730345,     0.1094278, ,    0.05071629,    0.04939835, ,    0.04873552,     0.4082932, ,    0.05182369,     0.4674674, ,    0.05593681,     0.5263291, ,    0.06173391,     0.5848312, ,    0.06871278,     0.6429267, ,    0.07231121,     0.7005699, , 
