CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.05573753,     0.4082932, ,    0.05938252,     0.4674674, ,    0.06426846,     0.5263291, ,    0.07075016,     0.5848312, ,    0.07807755,     0.6429267, ,     0.0771686,     0.7005699, , 
   0.05448081,     0.4082932, ,    0.05803549,     0.4674674, ,    0.06278743,     0.5263291, ,    0.06913898,     0.5848312, ,    0.07636259,     0.6429267, ,    0.07646695,     0.7005699, , 
   0.05348685,     0.4082932, ,    0.05697527,     0.4674674, ,    0.06162188,     0.5263291, ,    0.06788445,     0.5848312, ,    0.07511612,     0.6429267, ,    0.07580349,     0.7005699, , 
    0.0525172,     0.4082932, ,    0.05594029,     0.4674674, ,    0.06048254,     0.5263291, ,    0.06665743,     0.5848312, ,    0.07393372,     0.6429267, ,     0.0751634,     0.7005699, , 
   0.05161501,     0.4082932, ,    0.05497606,     0.4674674, ,    0.05941694,     0.5263291, ,     0.0655092,     0.5848312, ,    0.07285936,     0.6429267, ,    0.07460593,     0.7005699, , 
   0.05094354,     0.4082932, ,    0.05424502,     0.4674674, ,       0.05861,     0.5263291, ,    0.06463939,     0.5848312, ,    0.07192824,     0.6429267, ,    0.07408615,     0.7005699, , 
   0.05032117,     0.4082932, ,    0.05356369,     0.4674674, ,    0.05785891,     0.5263291, ,    0.06382875,     0.5848312, ,    0.07102075,     0.6429267, ,    0.07360138,     0.7005699, , 
    0.0497464,     0.4082932, ,     0.0529349,     0.4674674, ,    0.05716449,     0.5263291, ,    0.06307936,     0.5848312, ,    0.07019407,     0.6429267, ,    0.07314438,     0.7005699, , 
   0.04922192,     0.4082932, ,    0.05236024,     0.4674674, ,    0.05653005,     0.5263291, ,     0.0623908,     0.5848312, ,    0.06943856,     0.6429267, ,     0.0727196,     0.7005699, , 
   0.04873552,     0.4082932, ,    0.05182369,     0.4674674, ,    0.05593681,     0.5263291, ,    0.06173391,     0.5848312, ,    0.06871278,     0.6429267, ,    0.07231121,     0.7005699, , 
    0.0482784,     0.4082932, ,    0.05131855,     0.4674674, ,    0.05537718,     0.5263291, ,    0.06111344,     0.5848312, ,    0.06803784,     0.6429267, ,    0.07191197,     0.7005699, , 
   0.04785737,     0.4082932, ,    0.05085386,     0.4674674, ,    0.05486088,     0.5263291, ,    0.06053435,     0.5848312, ,    0.06740713,     0.6429267, ,    0.07153466,     0.7005699, , 
   0.04745234,     0.4082932, ,    0.05040587,     0.4674674, ,    0.05436277,     0.5263291, ,    0.05997862,     0.5848312, ,     0.0668108,     0.6429267, ,     0.0711956,     0.7005699, , 
   0.04710211,     0.4082932, ,    0.05002434,     0.4674674, ,    0.05394536,     0.5263291, ,    0.05952233,     0.5848312, ,     0.0662872,     0.6429267, ,    0.07086343,     0.7005699, , 
   0.04677543,     0.4082932, ,    0.04967049,     0.4674674, ,    0.05356103,     0.5263291, ,     0.0590993,     0.5848312, ,    0.06579822,     0.6429267, ,    0.07054791,     0.7005699, , 
   0.04646234,     0.4082932, ,    0.04933074,     0.4674674, ,    0.05319149,     0.5263291, ,    0.05869237,     0.5848312, ,    0.06534219,     0.6429267, ,    0.07024872,     0.7005699, , 
   0.04616719,     0.4082932, ,    0.04901019,     0.4674674, ,     0.0528422,     0.5263291, ,    0.05830593,     0.5848312, ,    0.06490751,     0.6429267, ,    0.06995533,     0.7005699, , 
   0.04589349,     0.4082932, ,    0.04871407,     0.4674674, ,    0.05251956,     0.5263291, ,    0.05794608,     0.5848312, ,    0.06449963,     0.6429267, ,    0.06967776,     0.7005699, , 
   0.04563389,     0.4082932, ,    0.04843366,     0.4674674, ,    0.05221267,     0.5263291, ,    0.05760134,     0.5848312, ,    0.06410704,     0.6429267, ,    0.06940563,     0.7005699, , 
   0.04538169,     0.4082932, ,    0.04816114,     0.4674674, ,    0.05191369,     0.5263291, ,    0.05726464,     0.5848312, ,    0.06372282,     0.6429267, ,    0.06914365,     0.7005699, , 
   0.04514981,     0.4082932, ,    0.04791075,     0.4674674, ,    0.05163798,     0.5263291, ,    0.05695082,     0.5848312, ,    0.06336047,     0.6429267, ,    0.06891489,     0.7005699, , 
   0.04493656,     0.4082932, ,    0.04768007,     0.4674674, ,    0.05137679,     0.5263291, ,    0.05664861,     0.5848312, ,    0.06302398,     0.6429267, ,    0.06868853,     0.7005699, , 
   0.04472796,     0.4082932, ,    0.04745423,     0.4674674, ,    0.05112076,     0.5263291, ,    0.05635222,     0.5848312, ,    0.06269383,     0.6429267, , , , , 
   0.04453024,     0.4082932, ,    0.04723949,     0.4674674, ,    0.05087527,     0.5263291, ,    0.05606715,     0.5848312, ,    0.06237742,     0.6429267, , , , , 
   0.04434404,     0.4082932, ,    0.04703731,     0.4674674, ,    0.05064359,     0.5263291, ,    0.05579743,     0.5848312, ,     0.0620798,     0.6429267, , , , , 
