CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.03702882,      0.533852, ,    0.04155103,     0.5992888, ,    0.04690394,     0.6643475, ,    0.05302384,     0.7289796, ,    0.05959146,     0.7931375, ,    0.06777748,     0.8567743, , 
   0.03679199,      0.533852, ,    0.04134146,     0.5992888, ,    0.04670283,     0.6643475, ,    0.05281541,     0.7289796, ,    0.05939259,     0.7931375, ,     0.0675067,     0.8567743, , 
   0.03656947,      0.533852, ,    0.04114173,     0.5992888, ,    0.04651064,     0.6643475, ,    0.05261558,     0.7289796, ,    0.05920228,     0.7931375, ,    0.06724469,     0.8567743, , 
   0.03635533,      0.533852, ,    0.04094848,     0.5992888, ,    0.04632445,     0.6643475, ,     0.0524216,     0.7289796, ,    0.05901779,     0.7931375, ,    0.06698862,     0.8567743, , 
   0.03615689,      0.533852, ,    0.04076875,     0.5992888, ,     0.0461511,     0.6643475, ,    0.05223655,     0.7289796, ,    0.05884809,     0.7931375, ,    0.06682061,     0.8567743, , 
   0.03596626,      0.533852, ,    0.04059548,     0.5992888, ,    0.04598405,     0.6643475, ,    0.05205588,     0.7289796, ,    0.05868578,     0.7931375, ,    0.06669699,     0.8567743, , 
   0.03578774,      0.533852, ,    0.04043043,     0.5992888, ,    0.04582455,     0.6643475, ,    0.05188254,     0.7289796, ,    0.05853077,     0.7931375, ,    0.06658085,     0.8567743, , 
   0.03561515,      0.533852, ,    0.04027025,     0.5992888, ,    0.04566965,     0.6643475, ,    0.05171485,     0.7289796, ,    0.05837988,     0.7931375, ,    0.06646884,     0.8567743, , 
   0.03545365,      0.533852, ,    0.04011968,     0.5992888, ,    0.04552415,     0.6643475, ,    0.05157166,     0.7289796, ,    0.05823464,     0.7931375, ,    0.06636242,     0.8567743, , 
   0.03529813,      0.533852, ,    0.03997392,     0.5992888, ,    0.04538315,     0.6643475, ,    0.05143282,     0.7289796, ,    0.05809369,     0.7931375, ,     0.0662603,     0.8567743, , 
   0.03514907,      0.533852, ,    0.03983376,     0.5992888, ,    0.04524745,     0.6643475, ,    0.05129913,     0.7289796, ,     0.0579579,     0.7931375, ,    0.06616346,     0.8567743, , 
   0.03500598,      0.533852, ,    0.03969889,     0.5992888, ,    0.04511687,     0.6643475, ,    0.05117052,     0.7289796, ,    0.05784151,     0.7931375, ,    0.06604438,     0.8567743, , 

