CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.05187852,     0.5950268, ,    0.05647058,     0.6639311, ,    0.06185865,     0.7324347, ,    0.06800451,     0.8004897, ,    0.07494019,     0.8680495, ,    0.07959056,     0.9350677, , 
   0.05156408,     0.5950268, ,    0.05613557,     0.6639311, ,    0.06150296,     0.7324347, ,    0.06768465,     0.8004897, ,    0.07460794,     0.8680495, ,    0.07921548,     0.9350677, , 
   0.05126063,     0.5950268, ,    0.05581496,     0.6639311, ,    0.06121954,     0.7324347, ,    0.06743171,     0.8004897, ,    0.07432762,     0.8680495, ,    0.07887069,     0.9350677, , 
   0.05097291,     0.5950268, ,    0.05551223,     0.6639311, ,    0.06094363,     0.7324347, ,    0.06710589,     0.8004897, ,    0.07392783,     0.8680495, ,    0.07854938,     0.9350677, , 
   0.05071885,     0.5950268, ,    0.05523498,     0.6639311, ,    0.06061563,     0.7324347, ,    0.06669113,     0.8004897, ,    0.07344754,     0.8680495, ,    0.07824392,     0.9350677, , 
   0.05047819,     0.5950268, ,    0.05497001,     0.6639311, ,    0.06027394,     0.7324347, ,    0.06626674,     0.8004897, ,    0.07298551,     0.8680495, ,    0.07794812,     0.9350677, , 
   0.05025393,     0.5950268, ,     0.0547262,     0.6639311, ,    0.05997119,     0.7324347, ,    0.06591038,     0.8004897, ,    0.07260128,     0.8680495, ,    0.07765753,     0.9350677, , 
   0.05004156,     0.5950268, ,     0.0544918,     0.6639311, ,    0.05969269,     0.7324347, ,    0.06561576,     0.8004897, ,    0.07228689,     0.8680495, ,     0.0773838,     0.9350677, , 
   0.04984732,     0.5950268, ,    0.05426981,     0.6639311, ,    0.05943562,     0.7324347, ,    0.06534023,     0.8004897, ,    0.07198251,     0.8680495, ,    0.07711926,     0.9350677, , 
   0.04968174,     0.5950268, ,    0.05407375,     0.6639311, ,    0.05921176,     0.7324347, ,    0.06508247,     0.8004897, ,    0.07168108,     0.8680495, ,     0.0768486,     0.9350677, , 
   0.04953125,     0.5950268, ,    0.05389425,     0.6639311, ,    0.05899438,     0.7324347, ,    0.06483092,     0.8004897, ,     0.0713918,     0.8680495, ,    0.07658843,     0.9350677, , 
   0.04939013,     0.5950268, ,    0.05372279,     0.6639311, ,    0.05876422,     0.7324347, ,    0.06456514,     0.8004897, ,     0.0710972,     0.8680495, ,    0.07634083,     0.9350677, , 
     0.049242,     0.5950268, ,    0.05354934,     0.6639311, ,    0.05854529,     0.7324347, ,    0.06431759,     0.8004897, ,    0.07082147,     0.8680495, ,    0.07610229,     0.9350677, , 
   0.04903603,     0.5950268, ,    0.05333706,     0.6639311, ,    0.05833463,     0.7324347, ,    0.06409393,     0.8004897, ,    0.07056581,     0.8680495, , , , , 
   0.04883286,     0.5950268, ,    0.05312843,     0.6639311, ,    0.05812883,     0.7324347, ,    0.06387558,     0.8004897, ,    0.07031429,     0.8680495, , , , , 
      0.04864,     0.5950268, ,    0.05293553,     0.6639311, ,    0.05794724,     0.7324347, ,    0.06368051,     0.8004897, ,    0.07008163,     0.8680495, , , , , 
   0.04845305,     0.5950268, ,     0.0527487,     0.6639311, ,    0.05777008,     0.7324347, ,     0.0634793,     0.8004897, ,    0.06984624,     0.8680495, , , , , 
   0.04836903,     0.5950268, ,    0.05264579,     0.6639311, ,    0.05760506,     0.7324347, ,    0.06325892,     0.8004897, ,    0.06959963,     0.8680495, , , , , 
   0.04830302,     0.5950268, ,    0.05255336,     0.6639311, ,    0.05744286,     0.7324347, ,    0.06304547,     0.8004897, ,    0.06936489,     0.8680495, , , , , 
     0.048239,     0.5950268, ,    0.05245736,     0.6639311, ,    0.05725553,     0.7324347, ,    0.06282927,     0.8004897, ,    0.06914037,     0.8680495, , , , , 
   0.04817683,     0.5950268, ,    0.05236191,     0.6639311, ,    0.05706448,     0.7324347, ,    0.06261371,     0.8004897, ,    0.06892183,     0.8680495, , , , , 

