CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.07714093,     0.6799157, ,    0.08349041,     0.7362583, ,    0.09065854,     0.7920871, ,     0.0988023,     0.8473583, ,     0.1077924,      0.902029, ,     0.1156719,     0.9560575, , 
   0.07677915,     0.6799157, ,     0.0831115,     0.7362583, ,     0.0902462,     0.7920871, ,    0.09833288,     0.8473583, ,     0.1072714,      0.902029, ,     0.1152099,     0.9560575, , 
   0.07642322,     0.6799157, ,    0.08273862,     0.7362583, ,    0.08983999,     0.7920871, ,    0.09786938,     0.8473583, ,     0.1067599,      0.902029, ,     0.1147672,     0.9560575, , 
   0.07607471,     0.6799157, ,    0.08237371,     0.7362583, ,    0.08944229,     0.7920871, ,     0.0974148,     0.8473583, ,     0.1062801,      0.902029, ,     0.1143634,     0.9560575, , 
   0.07574839,     0.6799157, ,    0.08203084,     0.7362583, ,    0.08907332,     0.7920871, ,     0.0969898,     0.8473583, ,     0.1058241,      0.902029, ,     0.1139862,     0.9560575, , 
   0.07543872,     0.6799157, ,    0.08170397,     0.7362583, ,    0.08872343,     0.7920871, ,    0.09658464,     0.8473583, ,     0.1053798,      0.902029, ,     0.1136208,     0.9560575, , 
   0.07513589,     0.6799157, ,    0.08138398,     0.7362583, ,    0.08838093,     0.7920871, ,    0.09618765,     0.8473583, ,     0.1049723,      0.902029, ,     0.1132886,     0.9560575, , 
   0.07485306,     0.6799157, ,    0.08108685,     0.7362583, ,    0.08806698,     0.7920871, ,    0.09583328,     0.8473583, ,     0.1045897,      0.902029, ,     0.1129707,     0.9560575, , 
   0.07458473,     0.6799157, ,    0.08080608,     0.7362583, ,    0.08777274,     0.7920871, ,    0.09550623,     0.8473583, ,     0.1042183,      0.902029, ,     0.1126604,     0.9560575, , 
   0.07432384,     0.6799157, ,    0.08053352,     0.7362583, ,    0.08748779,     0.7920871, ,    0.09518944,     0.8473583, ,     0.1038732,      0.902029, ,     0.1123578,     0.9560575, , 
   0.07408451,     0.6799157, ,    0.08028383,     0.7362583, ,    0.08722709,     0.7920871, ,    0.09490164,     0.8473583, ,     0.1035408,      0.902029, , , , , 
   0.07385456,     0.6799157, ,    0.08004379,     0.7362583, ,    0.08697642,     0.7920871, ,    0.09462639,     0.8473583, ,     0.1032154,      0.902029, , , , , 
   0.07363044,     0.6799157, ,    0.07980995,     0.7362583, ,    0.08673226,     0.7920871, ,    0.09435791,     0.8473583, ,     0.1028976,      0.902029, , , , , 
   0.07341296,     0.6799157, ,     0.0795831,     0.7362583, ,    0.08649533,     0.7920871, ,    0.09409687,     0.8473583, , , , , , , , 

