CD,T4--1.0°-VLM2, , CD,T4--2.0°-VLM2, , CD,T4--3.0°-VLM2, , CD,T4--4.0°-VLM2, , CD,T4--5.0°-VLM2, , CD,T4--6.0°-VLM2, , CD,T4-0.0°-VLM2, , CD,T4-1.0°-VLM2, , CD,T4-2.0°-VLM2, , CD,T4-3.0°-VLM2, , CD,T4-4.0°-VLM2, , CD,T4-5.0°-VLM2, , 
   0.05042564,     0.2832464, ,    0.05013712,     0.2261179, ,     0.0509891,     0.1688658, ,    0.05262036,     0.1115349, ,    0.05549115,    0.05417008, ,    0.06008701,  -0.003183777, ,    0.05173016,     0.3402067, ,    0.05404472,     0.3969544, ,    0.05736914,     0.4534456, ,    0.06162045,     0.5096368, ,    0.06673928,     0.5654849, ,    0.07286454,     0.6209477, , 
    0.0496062,     0.2832464, ,    0.04936531,     0.2261179, ,    0.05052217,     0.1688658, ,    0.05221527,     0.1115349, ,    0.05499542,    0.05417008, ,    0.05950973,  -0.003183777, ,    0.05087474,     0.3402067, ,    0.05314461,     0.3969544, ,    0.05638012,     0.4534456, ,    0.06053807,     0.5096368, ,    0.06556849,     0.5654849, ,    0.07157753,     0.6209477, , 
   0.04890657,     0.2832464, ,    0.04868508,     0.2261179, ,    0.04952616,     0.1688658, ,    0.05132936,     0.1115349, ,    0.05457163,    0.05417008, ,    0.05899282,  -0.003183777, ,    0.05017533,     0.3402067, ,    0.05235691,     0.3969544, ,    0.05551384,     0.4534456, ,    0.05959286,     0.5096368, ,    0.06453883,     0.5654849, ,    0.07045646,     0.6209477, , 
   0.04829273,     0.2832464, ,    0.04809694,     0.2261179, ,    0.04920482,     0.1688658, ,    0.05103714,     0.1115349, ,    0.05409148,    0.05417008, ,    0.05846447,  -0.003183777, ,    0.04954237,     0.3402067, ,    0.05164624,     0.3969544, ,    0.05473402,     0.4534456, ,     0.0587446,     0.5096368, ,     0.0636192,     0.5654849, ,      0.069456,     0.6209477, , 
   0.04776156,     0.2832464, ,    0.04759577,     0.2261179, ,    0.04896308,     0.1688658, ,    0.05081369,     0.1115349, ,    0.05374684,    0.05417008, ,    0.05805191,  -0.003183777, ,    0.04897166,     0.3402067, ,    0.05100232,     0.3969544, ,    0.05402584,     0.4534456, ,    0.05797488,     0.5096368, ,    0.06278723,     0.5654849, ,    0.06854898,     0.6209477, , 
   0.04732941,     0.2832464, ,    0.04719687,     0.2261179, ,    0.04813581,     0.1688658, ,    0.05006293,     0.1115349, ,    0.05341497,    0.05417008, ,     0.0576497,  -0.003183777, ,    0.04844944,     0.3402067, ,    0.05041452,     0.3969544, ,    0.05337554,     0.4534456, ,    0.05727023,     0.5096368, ,    0.06203272,     0.5654849, ,     0.0677209,     0.6209477, , 
   0.04692889,     0.2832464, ,    0.04682541,     0.2261179, ,    0.04797601,     0.1688658, ,    0.04991727,     0.1115349, ,    0.05328641,    0.05417008, ,    0.05731831,  -0.003183777, ,    0.04797404,     0.3402067, ,    0.04987668,     0.3969544, ,    0.05277693,     0.4534456, ,    0.05662103,     0.5096368, ,    0.06133785,     0.5654849, ,    0.06696117,     0.6209477, , 
   0.04656659,     0.2832464, ,    0.04649191,     0.2261179, ,    0.04726405,     0.1688658, ,    0.04927162,     0.1115349, ,    0.05297436,    0.05417008, ,    0.05705295,  -0.003183777, ,    0.04755002,     0.3402067, ,    0.04939639,     0.3969544, ,    0.05224045,     0.4534456, ,    0.05603786,     0.5096368, ,    0.06071241,     0.5654849, ,    0.06627916,     0.6209477, , 
   0.04622839,     0.2832464, ,    0.04621003,     0.2261179, ,    0.04703624,     0.1688658, ,    0.04900837,     0.1115349, ,    0.05267932,    0.05417008, ,    0.05680368,  -0.003183777, ,     0.0471623,     0.3402067, ,    0.04895915,     0.3969544, ,     0.0517517,     0.4534456, ,    0.05550249,     0.5096368, ,    0.06013447,     0.5654849, ,    0.06565523,     0.6209477, , 
   0.04590489,     0.2832464, ,    0.04593367,     0.2261179, ,    0.04680606,     0.1688658, ,    0.04875635,     0.1115349, ,    0.05239472,    0.05417008, ,    0.05656639,  -0.003183777, ,    0.04679623,     0.3402067, ,    0.04854758,     0.3969544, ,    0.05129171,     0.4534456, ,    0.05499627,     0.5096368, ,     0.0595859,     0.5654849, ,    0.06506489,     0.6209477, , 
