CD.0, CL.0.0deg,  ,CD.1, CL.1.0deg, , CD.2, CL.2.0deg, , CD.3, CL.3.0deg, , CD.4, CL.4.0deg, , CD.5, CL.5.0deg, , 
   0.05173016,     0.3402067, ,    0.05404472,     0.3969544, ,    0.05736914,     0.4534456, ,    0.06162045,     0.5096368, ,    0.06673928,     0.5654849, ,    0.07286454,     0.6209477, , 
   0.05087474,     0.3402067, ,    0.05314461,     0.3969544, ,    0.05638012,     0.4534456, ,    0.06053807,     0.5096368, ,    0.06556849,     0.5654849, ,    0.07157753,     0.6209477, , 
   0.05017533,     0.3402067, ,    0.05235691,     0.3969544, ,    0.05551384,     0.4534456, ,    0.05959286,     0.5096368, ,    0.06453883,     0.5654849, ,    0.07045646,     0.6209477, , 
   0.04954237,     0.3402067, ,    0.05164624,     0.3969544, ,    0.05473402,     0.4534456, ,     0.0587446,     0.5096368, ,     0.0636192,     0.5654849, ,      0.069456,     0.6209477, , 
   0.04897166,     0.3402067, ,    0.05100232,     0.3969544, ,    0.05402584,     0.4534456, ,    0.05797488,     0.5096368, ,    0.06278723,     0.5654849, ,    0.06854898,     0.6209477, , 
   0.04844944,     0.3402067, ,    0.05041452,     0.3969544, ,    0.05337554,     0.4534456, ,    0.05727023,     0.5096368, ,    0.06203272,     0.5654849, ,     0.0677209,     0.6209477, , 
   0.04797404,     0.3402067, ,    0.04987668,     0.3969544, ,    0.05277693,     0.4534456, ,    0.05662103,     0.5096368, ,    0.06133785,     0.5654849, ,    0.06696117,     0.6209477, , 
   0.04755002,     0.3402067, ,    0.04939639,     0.3969544, ,    0.05224045,     0.4534456, ,    0.05603786,     0.5096368, ,    0.06071241,     0.5654849, ,    0.06627916,     0.6209477, , 
    0.0471623,     0.3402067, ,    0.04895915,     0.3969544, ,     0.0517517,     0.4534456, ,    0.05550249,     0.5096368, ,    0.06013447,     0.5654849, ,    0.06565523,     0.6209477, , 
   0.04679623,     0.3402067, ,    0.04854758,     0.3969544, ,    0.05129171,     0.4534456, ,    0.05499627,     0.5096368, ,     0.0595859,     0.5654849, ,    0.06506489,     0.6209477, , 
   0.04645701,     0.3402067, ,    0.04816709,     0.3969544, ,    0.05086477,     0.4534456, ,    0.05452558,     0.5096368, ,    0.05907602,     0.5654849, ,    0.06451857,     0.6209477, , 
   0.04615247,     0.3402067, ,    0.04782406,     0.3969544, ,    0.05047818,     0.4534456, ,    0.05409867,     0.5096368, ,    0.05861395,     0.5654849, ,      0.064023,     0.6209477, , 
   0.04585968,     0.3402067, ,    0.04749532,     0.3969544, ,    0.05010774,     0.4534456, ,    0.05369089,     0.5096368, ,    0.05817431,     0.5654849, ,    0.06354989,     0.6209477, , 
    0.0455789,     0.3402067, ,    0.04718093,     0.3969544, ,    0.04975426,     0.4534456, ,    0.05330322,     0.5096368, ,    0.05775656,     0.5654849, ,    0.06309835,     0.6209477, , 
   0.04532531,     0.3402067, ,    0.04689671,     0.3969544, ,    0.04943613,     0.4534456, ,    0.05295496,     0.5096368, ,    0.05737926,     0.5654849, ,    0.06269044,     0.6209477, , 
   0.04508866,     0.3402067, ,    0.04663214,     0.3969544, ,    0.04913987,     0.4534456, ,    0.05262936,     0.5096368, ,    0.05702561,     0.5654849, ,    0.06230813,     0.6209477, , 
   0.04485874,     0.3402067, ,    0.04637561,     0.3969544, ,    0.04885302,     0.4534456, ,    0.05231391,     0.5096368, ,    0.05668295,     0.5654849, ,    0.06193766,     0.6209477, , 
   0.04463723,     0.3402067, ,    0.04612828,     0.3969544, ,    0.04857654,     0.4534456, ,    0.05201013,     0.5096368, ,    0.05635323,     0.5654849, ,    0.06158141,     0.6209477, , 
   0.04443452,     0.3402067, ,    0.04590084,     0.3969544, ,    0.04832135,     0.4534456, ,    0.05172898,     0.5096368, ,    0.05604748,     0.5654849, ,     0.0612511,     0.6209477, , 
   0.04424088,     0.3402067, ,    0.04568326,     0.3969544, ,    0.04807685,     0.4534456, ,    0.05145948,     0.5096368, ,     0.0557545,     0.5654849, ,     0.0609353,     0.6209477, , 
   0.04405218,     0.3402067, ,    0.04547116,     0.3969544, ,    0.04783866,     0.4534456, ,    0.05119722,     0.5096368, ,    0.05546977,     0.5654849, ,    0.06062895,     0.6209477, , 
   0.04387356,     0.3402067, ,    0.04527042,     0.3969544, ,    0.04761317,     0.4534456, ,    0.05094903,     0.5096368, ,    0.05520036,     0.5654849, ,    0.06033947,     0.6209477, , 
